x,y,z,nx,ny,nz,S,pt
0,0,0,-0.00450008,0.35944,0.933157,2.32267e+27,1
1,0,0,0.0275095,0.196112,0.980196,4.26383,1
2,0,0,0.11602,-0.197363,-0.973441,1.0107,1
3,0,0,0.0308585,-0.0222992,-0.999275,0.914276,1
4,0,0,0.128549,0.0296192,-0.991261,0.988798,1
5,0,0,-0.0983275,0.182602,0.978258,0.994748,1
6,0,0,-0.224286,0.176067,0.958486,0.922245,1
7,0,0,-0.258228,0.512892,0.818694,0.984414,1
8,0,0,-0.00343496,0.249535,0.96836,0.940016,1
9,0,0,0.000685247,-0.136712,-0.990611,1.00895,1
10,0,0,0.0783068,-0.362739,-0.928595,0.973541,1
11,0,0,0.0884867,-0.125363,0.988157,0.971082,1
12,0,0,0.0347091,-0.126874,-0.991311,0.972141,1
13,0,0,0.328892,0.0158726,-0.944234,0.917448,1
14,0,0,-0.260437,-0.477206,-0.839314,0.920734,1
15,0,0,-0.12442,-0.110802,0.986024,0.859742,1
16,0,0,-0.498452,0.146777,0.854402,0.908276,1
17,0,0,0.128853,0.388527,0.912383,0.951648,1
18,0,0,0.120055,0.448461,0.885703,0.974524,1
19,0,0,-0.346146,0.164057,0.923725,0.989016,1
0,1,0,-0.650061,-0.126831,0.749222,0.905641,1
1,1,0,0.243217,-0.0686774,-0.967538,0.857449,1
2,1,0,-0.0523011,0.166139,0.984714,0.970178,1
3,1,0,-0.116555,-0.231878,-0.965737,0.951303,1
4,1,0,-0.00983214,0.282524,0.95921,0.941438,1
5,1,0,-0.290396,-0.0228762,0.956633,0.861883,1
6,1,0,-0.662659,0.230359,0.712613,0.769041,1
7,1,0,-0.0231342,0.201618,0.979191,0.832396,1
8,1,0,-0.449476,0.444619,0.774781,0.954222,1
9,1,0,0.194653,-0.0528712,-0.979446,0.893746,1
10,1,0,0.203284,0.210438,0.956238,1.01142,1
11,1,0,-0.334936,0.167937,0.927154,0.928833,1
12,1,0,0.0946757,-0.0468826,-0.994404,0.958471,1
13,1,0,0.393721,-0.245413,-0.885865,0.958545,1
14,1,0,0.191525,-0.220331,-0.956437,0.916863,1
15,1,0,0.298822,0.0234215,-0.954022,0.962783,1
16,1,0,0.239155,-0.185217,-0.953152,0.959029,1
17,1,0,-0.0762981,-0.283218,-0.956016,0.964911,1
18,1,0,-0.449288,0.323567,0.832734,0.973591,1
19,1,0,0.435631,-0.394953,-0.80885,0.914248,1
0,2,0,0.313764,-0.0818767,-0.945964,0.882832,1
1,2,0,0.411287,0.413095,-0.812524,0.775815,1
2,2,0,0.0491167,-0.0159631,-0.998666,0.829157,1
3,2,0,-0.343121,0.216547,0.913989,0.876525,1
4,2,0,0.0840579,0.147894,0.985425,0.807387,1
5,2,0,0.0030624,-0.295245,0.955417,0.873553,1
6,2,0,0.19139,0.313498,-0.930102,0.774479,1
7,2,0,0.522522,0.250495,-0.814999,0.859328,1
8,2,0,-0.556633,0.182993,0.810354,0.958278,1
9,2,0,-0.383222,0.17733,0.906474,0.984383,1
10,2,0,0.0746432,-0.382451,-0.920956,0.97955,1
11,2,0,-0.398336,0.163509,0.902548,0.918216,1
12,2,0,-0.0907103,-0.0854924,0.992201,0.889483,1
13,2,0,0.568126,-0.351235,-0.744222,0.84349,1
14,2,0,0.266226,-0.203155,-0.942259,0.963058,1
15,2,0,0.385962,-0.201512,-0.900237,0.959522,1
16,2,0,-0.0313561,-0.28401,-0.958308,0.937443,1
17,2,0,0.29232,-0.0163851,-0.95618,0.931098,1
18,2,0,0.306998,-0.151781,-0.939529,0.937762,1
19,2,0,0.519318,-0.032379,-0.853968,0.86615,1
0,3,0,0.364739,0.0175689,-0.930944,0.837449,1
1,3,0,-0.366579,-0.587919,0.72109,0.704502,1
2,3,0,0.343417,0.317363,-0.883938,0.547122,1
3,3,0,0.590004,0.136606,-0.79576,0.82746,1
4,3,0,0.442208,0.230332,-0.866833,0.812811,1
5,3,0,-0.0761341,-0.0796756,0.993909,0.827052,1
6,3,0,-0.00352969,0.129771,0.991538,0.909778,1
7,3,0,0.191709,-0.156386,-0.968912,0.862353,1
8,3,0,0.436824,-0.281825,-0.85426,0.976386,1
9,3,0,0.306931,-0.197846,-0.930941,0.96923,1
10,3,0,0.143524,0.255998,0.955963,0.927894,1
11,3,0,0.53023,-0.125062,-0.838579,0.915738,1
12,3,0,0.278136,0.113792,-0.953778,0.860838,1
13,3,0,-0.31014,-0.573258,-0.758412,0.853754,1
14,3,0,-0.0501233,0.229067,0.972119,0.946157,1
15,3,0,0.12175,-0.235279,-0.964272,0.930723,1
16,3,0,-0.472234,0.133155,0.871358,0.941616,1
17,3,0,-0.386117,-0.169757,0.906695,0.944601,1
18,3,0,0.510707,0.0283849,-0.859286,0.894629,1
19,3,0,0.245336,0.463444,-0.851487,0.864248,1
0,4,0,-0.497512,0.254702,0.829222,0.969367,1
1,4,0,0.634347,-0.193868,-0.748345,0.808586,1
2,4,0,-0.748564,0.0529063,0.660948,0.849776,1
3,4,0,-0.120837,0.188038,0.9747,0.728056,1
4,4,0,-0.0928841,0.400845,-0.911425,0.864392,1
5,4,0,-0.119866,-0.244116,0.962309,0.832347,1
6,4,0,0.433754,0.291807,-0.852471,0.859481,1
7,4,0,0.012746,-0.0578545,0.998244,0.921328,1
8,4,0,0.190667,-0.383753,-0.903537,0.976118,1
9,4,0,-0.341332,0.46997,0.814016,0.937536,1
10,4,0,0.398552,0.396899,0.826818,0.960401,1
11,4,0,0.0097594,-0.366961,-0.930185,0.96055,1
12,4,0,0.195733,0.279613,0.93995,0.994925,1
13,4,0,-0.1033,0.125065,0.986756,0.87035,1
14,4,0,0.159144,-0.169552,-0.972587,0.93597,1
15,4,0,-0.4094,0.0699191,0.909672,0.857081,1
16,4,0,0.107235,-0.263271,-0.958744,0.909939,1
17,4,0,-0.0484388,-0.000994367,0.998826,0.919942,1
18,4,0,-0.0689817,-0.258222,0.96362,0.850828,1
19,4,0,0.482366,-0.0419027,-0.874967,0.799733,1
0,5,0,0.326682,0.0238788,-0.944833,0.938415,1
1,5,0,-0.481441,-0.0210912,0.876225,0.967612,1
2,5,0,0.52571,-0.0297836,-0.850142,0.838315,1
3,5,0,-0.849453,-0.276107,0.44966,0.613341,1
4,5,0,-0.327304,-0.277316,0.903309,0.755443,1
5,5,0,0.0294806,0.0943252,-0.995105,0.861463,1
6,5,0,-0.0255437,0.283458,-0.958645,0.846492,1
7,5,0,-0.0395241,-0.267224,-0.962823,0.915791,1
8,5,0,-0.287473,0.330014,0.899139,0.921922,1
9,5,0,-0.450384,0.48776,0.747826,1.00629,1
10,5,0,-0.135532,0.0448659,0.989757,0.890535,1
11,5,0,-0.136947,0.364249,0.921178,0.916551,1
12,5,0,0.135475,0.153717,0.978784,0.902182,1
13,5,0,-0.0351409,-0.278711,0.959732,0.914019,1
14,5,0,-0.149845,-0.258115,0.954423,0.865074,1
15,5,0,0.354909,0.39471,-0.847493,0.880484,1
16,5,0,0.490444,0.328325,-0.807259,0.86776,1
17,5,0,-0.16046,0.09943,0.982022,0.931455,1
18,5,0,-0.371706,-0.0358291,0.927659,0.836535,1
19,5,0,0.657752,0.221112,-0.72005,0.898778,1
0,6,0,0.663071,0.0323732,-0.747856,0.893447,1
1,6,0,0.288615,-0.0898729,-0.953218,0.91611,1
2,6,0,-0.601323,-0.390565,0.697044,0.764516,1
3,6,0,-0.27875,-0.851869,0.443416,0.656374,1
4,6,0,0.00468567,0.337605,-0.941276,0.749658,1
