x,y,z,nx,ny,nz,S,pt
0,0,0,0.614446,0.453029,0.645926,2.32267e+27,1
1,0,0,0.335496,-0.882904,-0.328517,2.93387,1
2,0,0,0.913946,-0.405283,-0.0211865,0.451545,1
3,0,0,0.893905,-0.115851,0.433027,0.579882,1
4,0,0,-0.53738,-0.140855,-0.831494,0.417496,1
5,0,0,0.250868,-0.407734,0.877963,0.410074,1
6,0,0,0.755884,-0.342981,0.557677,0.297613,1
7,0,0,-0.260794,0.529025,0.807539,0.70886,1
8,0,0,-0.552423,0.192286,0.811082,0.706197,1
9,0,0,-0.373064,0.225266,0.900044,0.308682,1
10,0,0,-0.884843,-0.223678,0.408683,0.475649,1
11,0,0,-0.49324,0.738443,-0.459801,0.602031,1
12,0,0,-0.942852,0.188037,0.275087,0.557733,1
13,0,0,0.917931,-0.281289,-0.279783,0.419407,1
14,0,0,0.156734,0.782577,-0.602501,0.296358,1
15,0,0,-0.071614,-0.89176,-0.446806,0.29819,1
16,0,0,0.256126,0.897684,0.358557,0.599149,1
17,0,0,-0.280515,-0.90094,-0.331087,0.612143,1
18,0,0,-0.687851,-0.173052,-0.704922,0.492017,1
19,0,0,0.717564,0.651883,0.245257,0.486462,1
0,1,0,0.25411,-0.915385,-0.312247,0.42869,1
1,1,0,0.9131,0.289469,0.287152,0.423108,1
2,1,0,0.0346291,-0.951015,-0.307199,0.471007,1
3,1,0,-0.817121,0.0767299,-0.571337,0.608462,1
4,1,0,-0.577578,0.493563,-0.65023,0.401935,1
5,1,0,0.507664,0.727803,0.461064,0.490129,1
6,1,0,0.203603,-0.938658,0.27833,0.28536,1
7,1,0,0.778156,-0.329529,-0.534682,0.496778,1
8,1,0,-0.826469,0.558045,-0.0743974,0.645488,1
9,1,0,0.732992,-0.635261,-0.243242,0.542882,1
10,1,0,0.782966,-0.621746,0.0199076,0.431117,1
11,1,0,0.524657,-0.840988,-0.132186,0.242297,1
12,1,0,0.279716,-0.398721,0.873373,0.440603,1
13,1,0,0.588163,-0.753786,0.293038,0.357497,1
14,1,0,0.665088,0.710181,-0.230868,0.54714,1
15,1,0,-0.421348,-0.886298,0.192205,0.551365,1
16,1,0,-0.702909,-0.407861,0.582724,0.458038,1
17,1,0,-0.778429,-0.56114,-0.281372,0.524249,1
18,1,0,-0.654248,0.508801,-0.559536,0.661879,1
19,1,0,-0.766432,-0.27124,-0.582246,0.503984,1
0,2,0,-0.0925892,-0.960105,0.263867,0.279685,1
1,2,0,0.620468,-0.589793,0.516879,0.374203,1
2,2,0,0.917571,0.307104,0.252488,0.415191,1
3,2,0,0.532134,0.694676,0.484003,0.481381,1
4,2,0,0.589947,0.805422,-0.0570776,0.340827,1
