x,y,z,nx,ny,nz,S,pt
0,0,0,0.370139,0.928939,-0.00834892,0.757332,1
1,0,0,-0.157229,-0.985774,0.0593974,0.881839,1
2,0,0,-0.010403,0.980071,0.198376,0.769761,1
3,0,0,-0.24957,-0.960571,0.122545,0.866277,1
4,0,0,0.301953,-0.939963,0.159042,0.80805,1
5,0,0,-0.599708,-0.776174,0.194689,0.672241,1
6,0,0,-0.788688,-0.322527,0.5234,0.692751,1
7,0,0,-0.0682104,-0.989499,-0.12743,0.498335,1
8,0,0,-0.363961,0.727882,-0.581137,0.742904,1
9,0,0,-0.637923,0.669728,-0.380157,0.766034,1
10,0,0,0.740598,-0.659744,0.127486,0.873409,1
11,0,0,0.204757,-0.721207,0.661766,0.790588,1
12,0,0,-0.061298,0.950083,-0.305916,0.860333,1
13,0,0,0.300409,-0.77863,0.550898,0.923693,1
14,0,0,-0.192921,-0.822822,0.534551,0.7769,1
15,0,0,0.405938,0.886939,-0.220351,0.862546,1
16,0,0,-0.313405,-0.820463,0.47814,0.860968,1
17,0,0,-0.723588,-0.636081,0.267997,0.859512,1
18,0,0,0.190886,0.953955,-0.23137,0.85242,1
19,0,0,0.452403,0.860764,0.233273,0.918401,1
0,1,0,-0.478161,-0.87784,0.0275653,0.945902,1
1,1,0,-0.389378,-0.917281,-0.083547,0.874272,1
2,1,0,-0.31816,-0.938545,0.133817,0.90786,1
3,1,0,-0.264288,-0.960353,0.0887389,0.86444,1
4,1,0,0.0379146,-0.962913,-0.267136,0.904812,1
5,1,0,-0.374287,-0.924407,-0.0733598,0.656584,1
6,1,0,-0.511319,-0.69792,0.501459,0.759817,1
7,1,0,0.633675,0.15975,-0.756925,0.659873,1
8,1,0,0.177161,-0.959656,-0.218343,0.575487,1
9,1,0,-0.0897473,0.772194,-0.629017,0.753174,1
10,1,0,0.0718846,-0.843674,0.532021,0.82745,1
11,1,0,0.320235,0.665592,-0.674119,0.725857,1
12,1,0,-0.0430014,0.532069,-0.845608,0.692931,1
13,1,0,0.0892386,-0.850046,0.519094,0.840159,1
14,1,0,-0.119129,-0.969731,0.213144,0.857662,1
15,1,0,0.255181,0.862509,-0.43699,0.840994,1
16,1,0,0.626993,0.771635,-0.107048,0.904475,1
17,1,0,0.294165,0.873607,-0.387657,0.87371,1
18,1,0,0.114426,0.971146,-0.209242,0.885608,1
19,1,0,-0.163567,-0.959357,-0.229954,0.9154,1
0,2,0,0.440254,0.883928,-0.157634,0.931699,1
1,2,0,-0.152583,-0.790226,0.593516,0.897743,1
2,2,0,-0.309739,-0.884311,0.349364,0.823677,1
3,2,0,-0.0881573,-0.978104,-0.188525,0.90505,1
4,2,0,-0.318122,-0.946245,-0.0584763,0.712056,1
5,2,0,-0.313782,-0.746567,0.586668,0.820863,1
6,2,0,-0.640482,-0.767054,0.0375774,0.878342,1
