x,y,z,nx,ny,nz,S,pt
0,0,0,0.324521,-0.852225,0.410364,0.327024,1
1,0,0,-0.764856,0.167962,-0.621919,0.247382,1
2,0,0,0.422155,0.532912,0.733342,0.499884,1
3,0,0,-0.462042,0.811911,0.356817,0.3475,1
4,0,0,0.506412,-0.671628,-0.540797,0.480664,1
5,0,0,-0.797778,0.476624,0.369297,0.454166,1
6,0,0,-0.63263,0.340199,-0.695733,0.32846,1
7,0,0,-0.0196119,0.909087,-0.416145,0.67771,1
8,0,0,-0.181675,0.730362,-0.658457,0.661115,1
9,0,0,-0.174868,0.137181,-0.974989,0.550792,1
10,0,0,0.350458,-0.0448296,-0.935505,0.358989,1
11,0,0,-0.645778,0.200745,-0.736663,0.434355,1
12,0,0,0.567216,0.0521286,0.821918,0.37964,1
13,0,0,-0.257338,-0.231766,-0.938116,0.382144,1
14,0,0,-0.667093,-0.441191,-0.600281,0.395258,1
15,0,0,-0.904758,0.406031,-0.128656,0.366145,1
16,0,0,0.538415,-0.798105,0.27044,0.623117,1
17,0,0,-0.687105,0.636858,0.349712,0.303071,1
18,0,0,-0.677919,0.560087,-0.47616,0.398191,1
19,0,0,-0.0860606,0.76702,0.635825,0.386858,1
0,1,0,-0.368714,0.88931,0.270512,0.352413,1
1,1,0,-0.849153,-0.381993,-0.36472,0.291021,1
2,1,0,-0.532193,-0.52606,-0.663349,0.792559,1
3,1,0,0.911817,0.377849,0.160687,0.422506,1
4,1,0,-0.494592,-0.616766,0.612355,0.306508,1
5,1,0,0.722644,0.509965,-0.466605,0.379202,1
6,1,0,0.893919,0.232631,0.383135,0.449472,1
7,1,0,0.359906,0.272811,0.892212,0.312709,1
8,1,0,0.0884503,-0.775553,0.625056,0.538804,1
9,1,0,0.278503,-0.767312,-0.577641,0.356537,1
10,1,0,-0.886998,0.22124,-0.405323,0.414232,1
11,1,0,-0.415704,0.865236,-0.280279,0.793005,1
12,1,0,0.784701,-0.619465,-0.0225247,0.516589,1
13,1,0,-0.604236,0.635694,-0.480408,0.407908,1
14,1,0,0.388163,-0.837558,0.384482,0.324839,1
15,1,0,0.954307,-0.297569,0.0274063,0.693516,1
16,1,0,-0.637542,0.685005,-0.352574,0.293647,1
17,1,0,0.159994,-0.550816,0.819148,0.315103,1
18,1,0,-0.603726,0.270164,0.750017,0.463642,1
19,1,0,-0.125501,0.956129,0.2647,0.385883,1
0,2,0,0.775756,0.630712,0.0201092,0.642295,1
1,2,0,0.803698,0.284634,0.522545,0.722045,1
2,2,0,-0.552983,-0.743419,-0.376215,0.545835,1
3,2,0,-0.307381,-0.760049,-0.572575,0.671644,1
4,2,0,0.899413,-0.40062,0.174815,0.382561,1
5,2,0,-0.432647,-0.613937,0.660225,0.435931,1
6,2,0,-0.517871,-0.260162,-0.814939,0.197957,1
7,2,0,0.592119,-0.142927,-0.793074,0.350162,1
8,2,0,0.390083,-0.718689,0.575605,0.49813,1
9,2,0,0.177941,0.976044,0.125202,0.379948,1
10,2,0,0.87278,-0.482233,-0.0755387,0.577044,1
11,2,0,-0.472401,0.736544,-0.484086,0.45279,1
12,2,0,0.541634,0.19633,0.817366,0.331077,1
13,2,0,-0.348761,0.920686,0.175224,0.293217,1
14,2,0,0.380737,-0.568234,-0.729486,0.495111,1
15,2,0,-0.566337,0.801736,0.191004,0.428214,1
16,2,0,0.385139,0.922671,-0.0185969,0.359637,1
17,2,0,0.701063,0.576232,-0.42008,0.334826,1
18,2,0,0.704649,-0.569569,-0.423155,0.290687,1
19,2,0,-0.768433,-0.358189,-0.530294,0.283749,1
0,3,0,-0.739338,-0.647465,0.18485,0.478108,1
1,3,0,-0.917238,-0.0920607,-0.387555,0.379528,1
2,3,0,-0.760875,0.117481,-0.638175,0.521567,1
3,3,0,-0.909747,-0.289854,-0.297229,0.45917,1
4,3,0,0.753683,0.644099,-0.13076,0.288205,1
5,3,0,-0.295716,-0.839639,0.455586,0.706546,1
6,3,0,-0.0992036,-0.885546,0.453836,0.478434,1
7,3,0,-0.599687,-0.583821,0.547293,0.570926,1
8,3,0,0.0371642,0.998636,0.0366853,0.635262,1
