x,y,z,nx,ny,nz,S,pt
0,0,0,0.476797,-0.770424,-0.423216,2.32267e+27,1
1,0,0,0.618695,-0.785617,0.00483617,361.413,1
2,0,0,0.598389,-0.790287,-0.131823,0.974784,1
3,0,0,0.746266,-0.504224,-0.434563,0.793253,1
4,0,0,0.639735,-0.436372,-0.632707,0.878308,1
5,0,0,-0.422183,0.586895,0.69088,0.94484,1
6,0,0,-0.690274,0.700273,0.182044,0.961438,1
7,0,0,-0.30772,0.873724,0.376716,0.935876,1
8,0,0,0.359844,-0.755541,-0.547421,0.93381,1
9,0,0,-0.323346,0.837366,0.440755,0.983287,1
10,0,0,0.620182,-0.521448,-0.58606,0.999046,1
11,0,0,0.836673,-0.40866,-0.364659,0.918705,1
12,0,0,0.549029,-0.721024,-0.422719,0.964661,1
13,0,0,0.544576,-0.413945,-0.729443,0.931166,1
14,0,0,0.207989,-0.976159,-0.0620837,0.932578,1
15,0,0,-0.0431329,0.883051,0.46729,0.980474,1
16,0,0,-0.245483,0.852822,0.460905,1.01688,1
17,0,0,-0.321689,0.901872,0.288345,0.948999,1
18,0,0,-0.828668,0.550699,0.1002,0.946076,1
19,0,0,-0.149727,0.857919,0.491485,0.968314,1
0,1,0,-0.373111,0.858266,0.352375,0.945397,1
1,1,0,0.743697,-0.460173,-0.484929,0.862806,1
2,1,0,-0.626612,0.566449,0.535251,0.945021,1
3,1,0,0.237032,-0.303112,-0.923005,0.978295,1
4,1,0,-0.463653,0.423445,0.77828,0.984827,1
5,1,0,-0.119056,0.408792,0.904829,0.922517,1
6,1,0,-0.36085,0.423061,0.831148,0.881614,1
7,1,0,-0.448212,0.71822,0.532228,0.99108,1
8,1,0,-0.48746,0.551512,0.676917,1.01587,1
9,1,0,0.653069,-0.447685,-0.610802,1.0187,1
10,1,0,-0.18591,0.770775,0.60938,1.01332,1
11,1,0,-0.470724,0.789091,0.394658,0.940077,1
12,1,0,0.718734,-0.601001,-0.349599,1.01644,1
13,1,0,-0.416124,0.720682,0.554489,0.9783,1
14,1,0,0.355278,-0.868363,-0.346011,0.973276,1
