x,y,z,nx,ny,nz,S,pt
0,0,0,-0.4518,-0.253575,-0.855323,0.898733,1
1,0,0,0.748873,0.41903,0.513424,0.890154,1
2,0,0,0.639594,0.285553,0.713708,0.920179,1
3,0,0,0.767957,0.460229,0.445456,0.922059,1
4,0,0,0.690411,0.555427,0.463502,0.851664,1
5,0,0,0.747794,0.580406,0.322387,0.877274,1
6,0,0,-0.891474,-0.420752,-0.168053,0.876259,1
7,0,0,-0.73564,-0.102824,-0.669523,0.8176,1
8,0,0,0.353038,0.13164,0.926302,0.902769,1
9,0,0,-0.804588,0.0364474,-0.592714,0.820536,1
10,0,0,-0.631097,-0.691852,-0.350796,0.822689,1
11,0,0,-0.403737,-0.47034,-0.784715,0.9184,1
12,0,0,-0.602863,-0.352648,-0.715678,0.844135,1
13,0,0,-0.89073,-0.160872,-0.425113,0.819313,1
14,0,0,-0.315042,-0.336605,-0.887381,0.84066,1
15,0,0,0.673277,0.385303,0.631062,0.92212,1
16,0,0,-0.626625,-0.363816,-0.689188,0.910773,1
17,0,0,0.533129,0.48436,0.693664,0.850596,1
18,0,0,-0.770399,-0.428348,-0.472232,0.769391,1
19,0,0,-0.705662,-0.165812,-0.688875,0.897557,1
0,1,0,0.551958,0.563247,0.614894,0.897535,1
1,1,0,-0.86759,-0.231142,-0.440296,0.92237,1
2,1,0,-0.532833,-0.386127,-0.752991,0.931587,1
3,1,0,-0.726646,-0.162338,-0.667557,0.902176,1
4,1,0,-0.81482,0.194126,-0.546244,0.882584,1
5,1,0,0.611612,0.154746,0.775877,0.816142,1
6,1,0,0.654867,0.396516,0.64337,0.81722,1
7,1,0,-0.506805,-0.493756,-0.70665,0.927058,1
8,1,0,-0.734488,-0.13958,-0.664112,0.908562,1
9,1,0,-0.62789,-0.320595,-0.709207,0.880289,1
10,1,0,-0.845012,-0.254948,-0.47006,0.866951,1
11,1,0,0.504465,0.291054,0.812898,0.892768,1
12,1,0,-0.854473,-0.0932642,-0.511055,0.892547,1
13,1,0,0.860616,-0.248182,0.444686,0.833842,1
14,1,0,-0.54107,-0.0826525,-0.836906,0.714805,1
15,1,0,0.749591,0.161004,0.642021,0.881766,1
16,1,0,-0.695317,-0.340717,-0.632808,0.906703,1
17,1,0,-0.918673,-0.233726,-0.318454,0.930763,1
18,1,0,0.890834,0.366518,0.268478,0.863665,1
19,1,0,-0.775863,-0.336956,-0.533383,0.813284,1
0,2,0,0.672168,0.496215,0.54951,0.825617,1
1,2,0,0.676678,0.561224,0.476586,0.811994,1
2,2,0,-0.907885,-0.239322,-0.344193,0.887522,1
3,2,0,0.603389,0.47165,0.643015,0.940167,1
4,2,0,0.839243,0.283867,0.463778,0.872934,1
5,2,0,-0.58882,-0.236259,-0.772963,0.881073,1
6,2,0,-0.702459,0.225026,-0.675215,0.928305,1
7,2,0,-0.482167,0.0982642,-0.870551,0.811264,1
8,2,0,-0.561346,-0.457543,-0.689598,0.812893,1
9,2,0,-0.689145,-0.535482,-0.4882,0.961741,1
10,2,0,-0.557505,-0.458157,-0.692301,0.897296,1
11,2,0,0.563533,0.477959,0.673785,0.954223,1
12,2,0,-0.69293,-0.309423,-0.651234,0.932693,1
13,2,0,-0.880779,-0.293906,-0.371277,0.850565,1
14,2,0,-0.489174,-0.695019,-0.526932,0.860191,1
15,2,0,-0.737068,-0.651282,-0.180449,0.889557,1
16,2,0,0.540754,0.621932,0.56638,0.894524,1
17,2,0,-0.789176,-0.316267,-0.526476,0.869367,1
18,2,0,0.826306,0.562745,0.0231596,0.811535,1
19,2,0,0.382709,0.343314,0.857712,0.804626,1
0,3,0,0.97383,-0.0975814,0.205261,0.856856,1
1,3,0,0.946864,0.211172,0.2426,0.902505,1
2,3,0,-0.887204,-0.383817,-0.256033,0.970147,1
3,3,0,0.832089,0.442647,0.334205,0.904963,1
4,3,0,0.654146,0.178385,0.735032,0.849884,1
5,3,0,-0.575103,-0.050607,-0.816514,0.956784,1
6,3,0,-0.636622,-0.184822,-0.748701,0.894288,1
7,3,0,0.598375,0.577997,0.554857,0.782174,1
8,3,0,-0.192503,-0.779686,-0.595846,0.891428,1
9,3,0,0.63243,0.573139,0.521098,0.944767,1
10,3,0,-0.524661,-0.496422,-0.69159,0.926373,1
11,3,0,0.585469,0.458586,0.668524,0.957859,1
12,3,0,0.796576,0.315321,0.51579,0.964778,1
13,3,0,-0.796677,-0.291792,-0.529305,0.949375,1
14,3,0,-0.813681,-0.445975,-0.372866,0.891751,1
15,3,0,-0.688662,-0.435087,-0.580038,0.888316,1
16,3,0,0.609588,0.263698,0.747574,0.88964,1
17,3,0,-0.91613,-0.223146,-0.333036,0.864173,1
18,3,0,0.935987,0.224631,0.271051,0.885251,1
19,3,0,-0.927202,-0.0626397,-0.369286,0.785747,1
0,4,0,0.820743,0.3976,0.410239,0.898179,1
1,4,0,-0.852675,-0.0829256,-0.515819,0.922131,1
2,4,0,0.988106,0.121342,0.0944644,0.894603,1
3,4,0,-0.91296,-0.351635,-0.207019,0.816542,1
4,4,0,-0.500428,-0.0746771,-0.862551,0.860833,1
5,4,0,-0.569276,-0.501192,-0.651714,0.919168,1
6,4,0,-0.792629,-0.283473,-0.539798,0.968975,1
7,4,0,0.765484,0.331361,0.551574,0.951462,1
8,4,0,0.798685,0.171772,0.576711,0.891413,1
9,4,0,-0.545254,-0.552511,-0.630421,0.868462,1
10,4,0,-0.825231,-0.294397,-0.482,0.8738,1
11,4,0,-0.764941,-0.388828,-0.513496,0.904081,1
12,4,0,0.793798,0.173588,0.582882,0.928488,1
13,4,0,0.649772,0.613252,0.449131,0.886082,1
14,4,0,-0.742272,-0.554958,-0.375573,0.919011,1
15,4,0,-0.97673,-0.163228,-0.139122,0.925202,1
16,4,0,-0.946336,-0.239681,-0.216796,0.889974,1
17,4,0,0.933987,0.34699,0.0852425,0.897829,1
18,4,0,-0.820054,-0.442764,-0.36259,0.915078,1
19,4,0,-0.801402,-0.151773,-0.57855,0.928519,1
0,5,0,-0.644838,-0.468954,-0.603545,0.820602,1
1,5,0,-0.91211,-0.368537,-0.179542,0.866132,1
2,5,0,-0.961062,-0.225503,-0.159714,0.817264,1
3,5,0,-0.761605,-0.629688,-0.153136,0.870638,1
4,5,0,-0.814075,-0.469926,-0.341249,0.796661,1
5,5,0,0.685,0.342005,0.643279,0.937607,1
6,5,0,-0.771316,-0.24534,-0.587264,0.972308,1
7,5,0,0.845364,0.240841,0.476817,0.956713,1
8,5,0,0.691714,0.315422,0.649647,0.934212,1
9,5,0,-0.515117,-0.143699,-0.844988,0.949597,1
10,5,0,-0.538963,-0.477505,-0.693908,0.854019,1
11,5,0,-0.318375,-0.499802,-0.805503,0.838442,1
12,5,0,-0.913215,-0.33993,-0.224691,0.731655,1
13,5,0,-0.720854,-0.165981,-0.672919,0.906484,1
14,5,0,0.874707,0.249781,0.415327,0.938073,1
15,5,0,-0.769739,-0.383575,-0.510267,0.868719,1
16,5,0,-0.81362,-0.244379,-0.527542,0.899054,1
17,5,0,0.833472,0.254038,0.490703,0.903829,1
18,5,0,0.966984,0.188616,0.171364,0.897319,1
19,5,0,-0.880989,-0.381714,-0.279559,0.845691,1
0,6,0,0.505626,0.848595,-0.155658,0.604351,1
1,6,0,0.66684,0.690798,0.279506,0.773258,1
2,6,0,0.749656,0.654426,0.0987023,0.873972,1
3,6,0,-0.659496,-0.739703,-0.13381,0.857938,1
4,6,0,-0.785811,-0.56347,-0.254957,0.850449,1
5,6,0,0.815164,0.201092,0.543203,0.878859,1
6,6,0,-0.786126,-0.00804982,-0.618013,0.892907,1
7,6,0,0.63635,0.505852,0.582385,0.86605,1
8,6,0,0.914045,0.193778,0.356331,0.902692,1
9,6,0,-0.474292,-0.381282,-0.793518,0.834199,1
10,6,0,-0.342129,-0.838783,-0.423546,0.910567,1
11,6,0,-0.489514,-0.754757,-0.436712,0.891293,1
12,6,0,0.212003,0.937607,0.275587,0.839084,1
13,6,0,0.710759,0.632315,0.30822,0.756491,1
14,6,0,-0.72211,-0.25254,-0.644035,0.886124,1
15,6,0,-0.431164,-0.303639,-0.849648,0.923824,1
16,6,0,-0.510403,-0.438743,-0.73959,0.888616,1
17,6,0,-0.789282,-0.444706,-0.423405,0.920326,1
18,6,0,0.642503,0.370435,0.670797,0.828848,1
19,6,0,0.846207,0.507358,-0.162858,0.739694,1
0,7,0,0.715241,-0.200768,0.669419,0.734542,1
1,7,0,-0.864862,-0.140024,-0.482086,0.817988,1
2,7,0,0.911592,0.33258,0.241644,0.927554,1
3,7,0,-0.932409,-0.359606,-0.0360078,0.822725,1
4,7,0,-0.537703,-0.568661,-0.622495,0.855647,1
5,7,0,-0.859161,-0.0234458,-0.511169,0.893128,1
6,7,0,0.573851,0.301672,0.761373,0.86253,1
7,7,0,-0.561731,-0.530377,-0.634948,0.939683,1
8,7,0,0.55677,0.615961,0.557314,0.818266,1
9,7,0,-0.342638,-0.55799,-0.755808,0.903512,1
10,7,0,-0.541803,-0.425096,-0.725081,0.887875,1
11,7,0,0.284608,0.658968,0.696247,0.86702,1
12,7,0,-0.670168,-0.602127,-0.433956,0.787652,1
13,7,0,-0.531072,-0.683816,-0.500358,0.904874,1
14,7,0,-0.583415,-0.64106,-0.498667,0.913474,1
15,7,0,0.500251,0.53936,0.677377,0.919124,1
16,7,0,-0.392101,-0.539697,-0.744973,0.878608,1
17,7,0,-0.455781,-0.670714,-0.585155,0.899456,1
18,7,0,-0.53404,-0.467871,-0.704201,0.899629,1
19,7,0,-0.869321,0.020939,-0.493804,0.773267,1
0,8,0,0.68382,0.503447,0.52814,0.927711,1
1,8,0,0.743165,0.107714,0.660382,0.864918,1
2,8,0,-0.954165,-0.284427,-0.0931166,0.827803,1
3,8,0,0.771929,0.482275,0.41417,0.892977,1
4,8,0,0.635137,0.31142,0.706837,0.908419,1
5,8,0,0.775019,0.533873,0.338122,0.866228,1
6,8,0,0.875039,0.189668,0.445346,0.931229,1
7,8,0,-0.737375,-0.27721,-0.615981,0.869331,1
8,8,0,0.300384,0.810009,0.503641,0.858051,1
9,8,0,0.590032,0.282265,0.756432,0.787776,1
10,8,0,-0.372723,-0.493598,-0.785773,0.836642,1
11,8,0,0.138482,0.861841,0.487906,0.818258,1
12,8,0,0.657655,0.331374,0.676522,0.888468,1
13,8,0,0.598255,0.530458,0.600588,0.939726,1
14,8,0,-0.585052,-0.577184,-0.569712,0.875546,1
15,8,0,-0.313917,-0.694359,-0.64755,0.860729,1
16,8,0,0.583607,0.362811,0.726479,0.858583,1
17,8,0,0.886141,0.381607,0.262928,0.875163,1
18,8,0,0.696957,0.179345,0.694325,0.924313,1
19,8,0,0.718438,0.269572,0.641231,0.867541,1
0,9,0,0.634695,0.266155,0.725482,0.901639,1
1,9,0,-0.712136,-0.233791,-0.66197,0.887626,1
2,9,0,-0.487854,-0.55914,-0.670344,0.82885,1
3,9,0,0.69487,0.588121,0.413847,0.940299,1
4,9,0,-0.765332,-0.483397,-0.424965,0.933837,1
5,9,0,-0.781115,-0.436463,-0.446496,0.947755,1
6,9,0,0.745509,0.179498,0.64187,0.930376,1
7,9,0,0.500341,0.336616,0.797715,0.860835,1
8,9,0,-0.365221,-0.81505,-0.449786,0.811351,1
9,9,0,0.110272,-0.473083,-0.87409,0.779608,1
10,9,0,0.319057,0.404719,0.856975,0.884189,1
11,9,0,0.193148,0.830057,0.523163,0.818795,1
12,9,0,-0.693894,-0.442274,-0.568247,0.849862,1
13,9,0,0.726058,0.170748,0.666097,0.908898,1
14,9,0,-0.872817,-0.232303,-0.429215,0.929442,1
15,9,0,0.81888,0.459565,0.343853,0.795131,1
16,9,0,0.697188,0.474566,0.537324,0.886822,1
17,9,0,0.313248,0.670799,0.672238,0.787757,1
18,9,0,0.85231,0.115735,0.510072,0.796163,1
19,9,0,0.888205,0.331051,0.318585,0.858667,1
0,10,0,0.572406,0.159474,0.804313,0.962083,1
1,10,0,-0.574469,-0.305652,-0.759317,0.845541,1
2,10,0,0.907349,0.353865,0.226931,0.810539,1
3,10,0,0.785257,0.395253,0.4766,0.93121,1
4,10,0,-0.743886,-0.556683,-0.369781,0.796511,1
5,10,0,-0.898785,-0.377789,-0.222397,0.86483,1
6,10,0,0.501344,0.374269,0.780113,0.703078,1
7,10,0,-0.435915,-0.759879,-0.482246,0.902154,1
8,10,0,-0.202792,-0.504329,-0.839361,0.839868,1
9,10,0,0.473416,0.272716,0.837558,0.821065,1
10,10,0,0.454638,0.405115,0.793213,0.817585,1
11,10,0,0.370537,0.864305,0.340115,0.836948,1
12,10,0,-0.400782,-0.736245,-0.545269,0.847849,1
13,10,0,-0.723006,-0.0958167,-0.684165,0.841617,1
14,10,0,-0.743878,-0.465707,-0.479336,0.929168,1
15,10,0,0.891607,0.260583,0.370315,0.91917,1
16,10,0,-0.443954,-0.551534,-0.706198,0.840941,1
17,10,0,0.192075,0.399891,0.896211,0.862636,1
18,10,0,-0.868546,-0.359888,-0.340747,0.817445,1
19,10,0,0.426298,0.251318,0.86897,0.87025,1
0,11,0,-0.758744,0.00107992,-0.651388,0.905679,1
1,11,0,-0.833242,-0.373654,-0.407541,0.882535,1
2,11,0,0.89981,-0.0832399,0.428269,0.847203,1
3,11,0,0.901737,-0.000793472,0.432284,0.881317,1
4,11,0,0.482124,-0.029489,0.875607,0.890675,1
5,11,0,-0.777288,-0.349517,-0.523126,0.814937,1
6,11,0,-0.391053,-0.600051,-0.697865,0.918474,1
7,11,0,0.521876,0.454994,0.721544,0.885507,1
8,11,0,-0.66341,-0.667984,-0.337171,0.861893,1
9,11,0,-0.692116,-0.382083,-0.612363,0.869173,1
10,11,0,0.844081,0.212733,0.492211,0.886616,1
11,11,0,-0.736281,-0.414982,-0.534491,0.858761,1
12,11,0,-0.62433,-0.319677,-0.712754,0.939448,1
13,11,0,-0.787693,-0.236287,-0.568953,0.899,1
14,11,0,0.692708,0.340148,0.635968,0.926338,1
15,11,0,0.640266,0.438139,0.630946,0.930394,1
16,11,0,0.707989,0.317308,0.630926,0.959217,1
17,11,0,0.443245,0.204778,0.872697,0.875661,1
18,11,0,0.56907,-0.214505,0.793818,0.863579,1
19,11,0,-0.512442,-0.108614,-0.851825,0.870981,1
0,12,0,-0.83287,0.0814357,-0.547445,0.928876,1
1,12,0,0.926009,-0.043042,0.375039,0.884369,1
2,12,0,0.871747,0.253324,0.419386,0.910624,1
3,12,0,-0.692552,-0.200525,-0.692937,0.96355,1
4,12,0,-0.812433,-0.242345,-0.530303,0.920284,1
5,12,0,0.516439,0.252071,0.818384,0.921588,1
6,12,0,-0.638525,-0.430125,-0.638184,0.901893,1
7,12,0,0.820623,0.310962,0.479459,0.844877,1
8,12,0,-0.0896297,-0.484531,-0.87017,0.793387,1
9,12,0,-0.772661,-0.527967,-0.352485,0.848653,1
10,12,0,0.71232,0.648919,0.267403,0.888378,1
11,12,0,-0.746987,-0.408364,-0.524642,0.934357,1
12,12,0,0.639809,0.417552,0.645209,0.891333,1
13,12,0,-0.976218,-0.104896,-0.189725,0.881526,1
14,12,0,-0.836719,-0.171456,-0.5201,0.908817,1
15,12,0,0.706817,0.419662,0.569468,0.956244,1
16,12,0,0.641719,0.35828,0.678109,0.895053,1
17,12,0,-0.474108,-0.280066,-0.834736,0.85848,1
18,12,0,0.348485,0.448201,0.823209,0.863045,1
19,12,0,-0.649148,-0.00102451,-0.760662,0.777967,1
0,13,0,-0.483873,0.00694291,-0.87511,0.842308,1
1,13,0,0.417109,0.409488,0.811382,0.837469,1
2,13,0,-0.797189,-0.464162,-0.386062,0.854883,1
3,13,0,-0.859782,-0.189638,-0.474144,0.918328,1
4,13,0,0.833107,-0.0867473,0.546267,0.888061,1
5,13,0,0.639723,0.683541,0.351464,0.830697,1
6,13,0,-0.643468,-0.108312,-0.757771,0.901171,1
7,13,0,-0.603858,-0.465643,-0.64694,0.934748,1
8,13,0,-0.393695,-0.374013,-0.839713,0.839169,1
9,13,0,-0.325663,-0.641603,-0.694471,0.872552,1
10,13,0,0.281823,0.709702,0.645677,0.893745,1
