x,y,z,nx,ny,nz,S,pt
0,0,0,-0.848825,0.526372,-0.0492839,0.880869,1
1,0,0,-0.728477,0.68507,0.000920647,0.916204,1
2,0,0,0.942489,-0.314544,0.113035,0.847966,1
3,0,0,-0.932092,0.322224,0.165459,0.934463,1
4,0,0,-0.951382,0.282218,0.12339,0.929943,1
5,0,0,-0.686327,0.44598,0.574506,0.909501,1
6,0,0,0.849294,-0.0133606,-0.527751,0.911765,1
7,0,0,0.806261,-0.494327,-0.324938,0.807217,1
8,0,0,-0.49677,0.338106,0.799315,0.816089,1
9,0,0,-0.534026,0.564795,0.629145,0.802947,1
10,0,0,0.996522,-0.0181455,-0.0813294,0.806915,1
11,0,0,-0.968816,0.090218,0.230771,0.865742,1
12,0,0,-0.44081,0.495063,0.748732,0.773537,1
13,0,0,0.744816,-0.628485,-0.224181,0.8196,1
14,0,0,0.725491,-0.687489,-0.0319712,0.863101,1
15,0,0,0.936849,-0.331781,-0.110611,0.753414,1
16,0,0,-0.905817,0.423466,0.0131284,0.763883,1
17,0,0,0.220645,-0.975053,-0.0242271,0.79237,1
18,0,0,0.495348,-0.810687,-0.312116,0.814022,1
19,0,0,0.364274,-0.784481,-0.50189,0.858392,1
0,1,0,-0.541184,0.628862,0.558258,0.928406,1
1,1,0,-0.775991,0.561391,0.287537,0.838449,1
2,1,0,0.828326,-0.0955606,-0.552036,0.875647,1
3,1,0,-0.846463,0.52822,0.0669693,0.830616,1
4,1,0,-0.964343,0.131275,0.229803,0.88088,1
5,1,0,-0.894734,0.352244,0.274545,0.893206,1
6,1,0,-0.863391,0.346049,0.36716,0.88667,1
7,1,0,-0.71678,0.416838,0.558992,0.877279,1
8,1,0,-0.493716,0.244911,0.834424,0.813226,1
9,1,0,0.773361,-0.564351,-0.288826,0.822896,1
10,1,0,0.802092,-0.596237,0.0339031,0.802264,1
11,1,0,-0.885841,0.163904,0.434074,0.819926,1
12,1,0,0.618039,-0.297328,-0.727753,0.885691,1
13,1,0,0.496973,-0.737567,-0.45718,0.851559,1
14,1,0,0.835877,-0.490324,-0.246764,0.843556,1
15,1,0,-0.9918,0.0938183,0.0867804,0.871039,1
16,1,0,0.911899,-0.224937,-0.343282,0.851966,1
17,1,0,0.65204,-0.660172,-0.372849,0.808377,1
18,1,0,0.862446,-0.411955,-0.294073,0.885026,1
19,1,0,-0.741738,0.657623,0.131742,0.797748,1
0,2,0,-0.820238,0.531483,0.211508,0.912322,1
1,2,0,-0.761052,0.56786,0.313583,0.943666,1
2,2,0,-0.820284,0.55546,-0.136377,0.866901,1
3,2,0,-0.907728,0.417947,0.0367383,0.873736,1
4,2,0,0.943123,-0.198021,0.267032,0.83974,1
5,2,0,-0.779946,-0.0821213,0.620435,0.811882,1
6,2,0,0.525402,-0.636385,-0.564772,0.881713,1
7,2,0,-0.848815,0.249292,0.466227,0.893975,1
8,2,0,0.764422,-0.226963,-0.603445,0.915195,1
9,2,0,-0.860656,0.452027,0.234399,0.870321,1
10,2,0,-0.964187,0.265217,0.00198862,0.837048,1
11,2,0,0.699521,-0.583058,-0.413175,0.880131,1
12,2,0,0.604836,-0.65539,-0.452368,0.962106,1
13,2,0,-0.616365,0.534426,0.578345,0.848215,1
14,2,0,0.551968,-0.832819,-0.0417676,0.781793,1
15,2,0,0.727578,-0.678105,0.103942,0.872853,1
16,2,0,-0.704725,0.708087,0.0444345,0.869975,1
17,2,0,-0.402384,0.816785,0.41346,0.917316,1
18,2,0,-0.683427,0.550757,0.47916,0.887589,1
19,2,0,-0.938536,0.285543,0.193949,0.950274,1
0,3,0,-0.904266,0.406629,0.130214,0.926342,1
1,3,0,0.849788,-0.497532,-0.174134,0.916939,1
2,3,0,-0.923016,0.38047,0.0573027,0.930094,1
3,3,0,-0.889634,0.409147,0.202854,0.89428,1
4,3,0,-0.960811,0.085954,0.263542,0.911263,1
5,3,0,-0.880986,0.387076,0.272094,0.882958,1
6,3,0,-0.680232,0.630277,0.374212,0.894964,1
7,3,0,0.897029,-0.176427,-0.405231,0.922909,1
8,3,0,0.635138,-0.552458,-0.539806,0.907848,1
9,3,0,0.618753,-0.552116,-0.558849,0.874032,1
