x,y,z,nx,ny,nz,S,pt
0,0,0,-0.633172,0.193596,0.749409,2.32267e+27,1
1,0,0,-0.645746,-0.0242779,0.763166,2.67083,1
2,0,0,0.532306,0.0440387,-0.845406,0.950152,1
3,0,0,0.700479,-0.221676,-0.678372,0.884352,1
4,0,0,0.679057,-0.240766,-0.693479,0.987453,1
5,0,0,-0.342186,0.0892709,0.935382,0.907726,1
6,0,0,-0.602156,-0.161702,0.781832,0.914063,1
7,0,0,0.32455,-0.0584333,-0.944062,0.860834,1
8,0,0,-0.527274,0.25202,0.81146,0.876602,1
9,0,0,0.671615,-0.0598743,-0.738477,0.939193,1
10,0,0,0.574088,0.0167061,-0.818623,0.912797,1
11,0,0,-0.336225,0.387388,0.858419,0.902104,1
12,0,0,0.668185,-0.532893,-0.519186,0.94291,1
13,0,0,0.81194,-0.378253,-0.44461,0.999582,1
14,0,0,0.485427,-0.356312,-0.798375,0.974596,1
15,0,0,-0.59182,-0.0521948,0.804378,0.849196,1
16,0,0,-0.680271,0.338738,0.64999,0.936491,1
17,0,0,-0.894935,0.159116,0.416861,0.943013,1
18,0,0,-0.517927,0.365443,0.773436,0.897803,1
19,0,0,-0.579264,-0.230787,0.781787,0.959253,1
0,1,0,-0.472669,0.126458,0.87212,0.977377,1
1,1,0,0.579534,-0.104971,-0.808159,0.980861,1
2,1,0,0.425143,-0.182837,-0.886467,0.943796,1
3,1,0,0.44456,0.278028,-0.851509,0.94075,1
4,1,0,-0.689125,0.327274,0.646528,0.888514,1
5,1,0,-0.4389,-0.0992088,0.893042,0.955788,1
6,1,0,-0.479683,-0.0376145,0.876635,0.886814,1
7,1,0,-0.410886,0.244555,0.878274,0.931781,1
8,1,0,-0.331138,0.612829,0.717488,0.949737,1
9,1,0,0.734689,-0.145188,-0.662686,0.953995,1
10,1,0,-0.803447,0.32559,0.498461,0.895169,1
11,1,0,-0.363902,0.0920737,0.926875,0.962805,1
12,1,0,0.662322,-0.434453,-0.610394,0.981531,1
13,1,0,0.764321,-0.529537,-0.367972,0.95255,1
14,1,0,0.426759,-0.452303,-0.783134,0.912542,1
15,1,0,0.939101,-0.170018,-0.298635,0.834345,1
16,1,0,0.608762,-0.390184,-0.690771,0.796081,1
17,1,0,-0.37365,0.257849,0.89101,0.983438,1
18,1,0,-0.612712,0.347278,0.709917,0.986764,1
19,1,0,0.728506,-0.116705,-0.675025,0.957167,1
0,2,0,0.534438,-0.0774512,-0.841652,0.986956,1
1,2,0,0.653936,-0.0210252,-0.756258,0.995082,1
2,2,0,0.692247,-0.0758387,-0.717665,1.00369,1
3,2,0,-0.479741,0.21035,0.851823,0.92283,1
4,2,0,0.500852,0.23344,-0.833458,0.851053,1
5,2,0,-0.644918,-0.0992255,0.757783,0.911931,1
6,2,0,0.550559,0.248789,-0.796862,0.933408,1
7,2,0,-0.614386,0.0738327,0.785544,0.854895,1
8,2,0,-0.851578,0.204936,0.48251,0.837976,1
9,2,0,-0.707559,0.193417,0.67967,0.908617,1
10,2,0,0.556986,-0.0295067,-0.829998,0.903198,1
11,2,0,-0.745446,0.141651,0.651341,0.963682,1
12,2,0,-0.739309,0.379041,0.556552,1.0382,1
13,2,0,0.615902,-0.412683,-0.671087,0.987214,1
14,2,0,0.718696,-0.288169,-0.632799,1.00014,1
15,2,0,0.774034,-0.143314,-0.616711,0.971843,1
16,2,0,0.648733,-0.309615,-0.695187,1.00465,1
17,2,0,0.549043,-0.188677,-0.814219,1.00872,1
18,2,0,0.404901,-0.391224,-0.826438,0.940903,1
19,2,0,0.401562,-0.260763,-0.877924,0.999424,1
0,3,0,0.54115,0.0778927,-0.837311,0.917011,1
1,3,0,0.460492,-0.268511,-0.846078,0.932269,1
2,3,0,0.487899,-0.169945,-0.856197,0.961792,1
3,3,0,0.576284,0.183278,-0.796433,0.929464,1
4,3,0,0.246242,0.245256,-0.937664,0.876123,1
5,3,0,0.391456,0.240993,-0.888079,0.833811,1
6,3,0,-0.430177,-0.436604,0.790142,0.908242,1
7,3,0,0.766901,0.225654,-0.600785,0.884908,1
8,3,0,0.605665,0.206459,-0.768469,0.792198,1
9,3,0,0.238961,0.083587,-0.967425,0.93369,1
10,3,0,-0.408357,-0.0314945,0.912279,0.869028,1
11,3,0,0.635829,0.0386566,-0.770861,0.947772,1
12,3,0,-0.695455,0.443416,0.565441,0.995828,1
13,3,0,0.716694,-0.4437,-0.538033,1.02507,1
14,3,0,0.813661,-0.294706,-0.501103,0.977653,1
15,3,0,0.648775,-0.370583,-0.664649,0.983828,1
16,3,0,-0.549536,0.447717,0.705379,0.974752,1
17,3,0,-0.517341,0.438711,0.734773,0.983484,1
18,3,0,0.255932,-0.55786,-0.789488,0.952921,1
19,3,0,0.556017,-0.122932,-0.82203,0.955167,1
0,4,0,-0.775805,0.0920257,0.624226,0.920023,1
1,4,0,0.441375,0.377438,-0.814081,0.889247,1
2,4,0,-0.415473,-0.0699027,0.906915,0.930658,1
3,4,0,-0.41947,0.234231,0.87703,0.910178,1
4,4,0,-0.00291744,0.0171806,-0.999848,0.8659,1
5,4,0,-0.401942,0.182961,0.8972,0.902134,1
6,4,0,0.604682,0.0651922,-0.793795,0.858281,1
7,4,0,-0.330579,-0.109391,0.937417,0.839633,1
8,4,0,0.731512,0.346678,-0.587116,0.894947,1
9,4,0,-0.525313,-0.0367041,0.850117,0.905836,1
10,4,0,-0.624369,-0.247618,0.740843,0.929696,1
11,4,0,0.765196,-0.179741,-0.618197,0.922169,1
12,4,0,-0.695148,0.198694,0.690862,0.945455,1
13,4,0,-0.804745,0.247879,0.53939,0.962417,1
14,4,0,0.89721,0.0663676,-0.436588,0.920434,1
15,4,0,-0.597666,0.476646,0.644673,0.904101,1
16,4,0,0.500135,0.161612,-0.850733,0.938853,1
17,4,0,0.719391,-0.216735,-0.659926,0.915222,1
18,4,0,-0.705407,-0.0181466,0.70857,0.933458,1
19,4,0,0.551159,0.0487374,-0.832976,0.962892,1
0,5,0,0.661467,0.107117,-0.742286,0.921805,1
1,5,0,-0.362117,0.300495,0.882368,0.900969,1
2,5,0,0.326255,-0.404675,-0.854281,0.903912,1
3,5,0,-0.216114,-0.106666,0.970524,0.982229,1
4,5,0,-0.265767,0.153129,0.951798,0.837625,1
5,5,0,0.591513,0.233967,-0.771604,0.932532,1
6,5,0,0.446639,0.106375,-0.888368,0.905081,1
7,5,0,0.597559,-0.184795,-0.78024,0.932341,1
8,5,0,0.423493,0.16951,-0.889899,0.910556,1
9,5,0,-0.513653,-0.0619872,0.855756,0.954034,1
10,5,0,-0.649432,0.0761459,0.756598,0.927752,1
11,5,0,-0.447036,-0.15059,0.881749,0.939943,1
12,5,0,-0.759899,0.174736,0.626116,0.94835,1
13,5,0,-0.697221,0.530821,0.48178,0.928367,1
14,5,0,-0.542924,-0.209351,0.813269,0.83413,1
15,5,0,0.552697,-0.0854327,-0.828992,0.88079,1
16,5,0,0.822355,-0.113107,-0.55762,0.888988,1
17,5,0,-0.622326,0.333886,0.707977,0.994935,1
18,5,0,-0.727465,-0.0322265,0.685387,0.977332,1
19,5,0,0.628306,-0.0362057,-0.777123,0.884784,1
0,6,0,0.746208,0.0394149,-0.664544,0.897858,1
1,6,0,0.376972,-0.328824,-0.865891,0.959051,1
2,6,0,-0.554035,0.172292,0.81447,0.978271,1
3,6,0,-0.502044,0.156873,0.850496,0.95474,1
4,6,0,0.479328,-0.209422,-0.852283,0.988288,1
5,6,0,0.33626,-0.141853,-0.931025,0.97086,1
6,6,0,-0.344,0.3243,0.881189,0.988915,1
7,6,0,0.442666,-0.30524,-0.843134,1.00478,1
8,6,0,-0.533898,0.00731669,0.845517,0.936638,1
9,6,0,-0.50123,-0.12935,0.855592,0.939631,1
10,6,0,0.550543,0.21046,-0.807842,0.917008,1
11,6,0,0.588641,-0.0161502,-0.808233,0.927015,1
12,6,0,-0.621024,0.125924,0.77361,0.997676,1
13,6,0,0.755086,-0.220583,-0.617405,0.97281,1
14,6,0,0.685381,-0.396432,-0.610815,0.944926,1
15,6,0,0.57939,-0.403892,-0.707939,0.856376,1
16,6,0,0.723095,0.334257,-0.604488,0.8863,1
17,6,0,0.715076,-0.468988,-0.518379,0.838278,1
18,6,0,-0.524334,0.362774,0.770369,0.951645,1
19,6,0,0.56463,-0.275879,-0.777872,0.93555,1
0,7,0,0.782309,-0.219971,-0.582756,0.970033,1
1,7,0,0.714515,0.0194481,-0.69935,0.959874,1
2,7,0,0.66858,-0.194585,-0.71773,0.993617,1
3,7,0,0.444507,-0.15414,-0.882414,0.99417,1
4,7,0,-0.263818,0.2596,0.928982,1.00688,1
