x,y,z,nx,ny,nz,S,pt
0,0,0,0.760428,-0.646704,0.0593598,0.705665,1
1,0,0,0.798498,-0.601761,-0.0168555,0.804421,1
2,0,0,-0.984654,0.174498,-0.00268439,0.706277,1
3,0,0,-0.810884,-0.353298,0.466527,0.740566,1
4,0,0,-0.866847,-0.478985,0.138378,0.479249,1
5,0,0,0.564299,-0.810017,-0.159495,0.723294,1
6,0,0,0.97057,-0.224337,0.0875618,0.57367,1
7,0,0,-0.935121,0.0765568,-0.345958,0.876688,1
8,0,0,0.819911,-0.393359,0.415951,0.893597,1
9,0,0,-0.744428,0.65551,-0.127015,0.783359,1
10,0,0,-0.76942,0.634915,0.0698299,0.873748,1
11,0,0,0.626441,-0.759825,0.173887,0.708142,1
12,0,0,-0.679219,0.57651,-0.4542,0.525196,1
13,0,0,0.76244,-0.419316,-0.492807,0.707445,1
14,0,0,0.894981,0.13688,-0.424585,0.653219,1
15,0,0,-0.777515,0.371016,-0.507757,0.657167,1
16,0,0,-0.59879,0.785289,0.157386,0.71717,1
17,0,0,-0.780708,0.385119,0.492116,0.785779,1
18,0,0,-0.886024,0.27838,-0.370763,0.757567,1
19,0,0,0.906084,-0.400129,-0.137504,0.677657,1
0,1,0,-0.856763,0.289773,0.426601,0.731146,1
1,1,0,0.821607,0.103141,-0.560646,0.782548,1
2,1,0,-0.790157,-0.348096,0.504462,0.800249,1
3,1,0,-0.825902,-0.420403,0.375695,0.637757,1
4,1,0,0.598429,0.125069,-0.791353,0.607821,1
5,1,0,-0.919906,-0.371621,-0.125184,0.293571,1
6,1,0,0.577593,-0.548363,0.604718,0.683542,1
7,1,0,0.911302,0.306504,0.274926,0.807419,1
8,1,0,0.995603,-0.086002,-0.0371357,0.76075,1
9,1,0,-0.72638,0.614434,-0.307966,0.661803,1
10,1,0,0.38915,-0.880393,0.271054,0.771936,1
11,1,0,-0.147798,0.885064,-0.441382,0.79606,1
12,1,0,0.701318,-0.707752,-0.0850955,0.599424,1
13,1,0,0.908338,-0.342218,-0.240436,0.715002,1
14,1,0,-0.809798,0.565844,-0.155073,0.751788,1
15,1,0,0.846168,-0.36396,0.389272,0.822226,1
16,1,0,-0.739872,0.632314,-0.229715,0.693898,1
17,1,0,-0.92419,0.204235,0.322739,0.766742,1
18,1,0,-0.875691,-0.13859,0.462556,0.773435,1
19,1,0,0.651976,-0.471227,-0.59403,0.720359,1
0,2,0,0.641734,-0.599254,-0.478614,0.861566,1
1,2,0,-0.987485,-0.025781,0.155595,0.644141,1
2,2,0,0.736182,0.606251,-0.300825,0.764178,1
3,2,0,-0.784455,-0.610054,-0.111648,0.838692,1
4,2,0,0.768377,0.403563,-0.496722,0.55268,1
5,2,0,-0.818086,-0.530165,0.222844,0.73302,1
6,2,0,0.910427,-0.269345,0.313969,0.441755,1
7,2,0,-0.92721,0.0147971,-0.37425,0.801432,1
8,2,0,-0.988876,0.14154,-0.0457296,0.663084,1
9,2,0,0.966426,0.0347344,0.254586,0.823486,1
10,2,0,-0.892063,-0.0173886,-0.451576,0.734804,1
11,2,0,0.633654,-0.5249,0.568297,0.566567,1
12,2,0,0.813996,-0.572249,-0.0997051,0.703484,1
13,2,0,0.942324,-0.321552,-0.0928972,0.810487,1
14,2,0,-0.472167,0.741126,0.477274,0.810775,1
15,2,0,-0.936034,0.256474,0.24096,0.582798,1
16,2,0,-0.984375,0.169032,0.0493366,0.708129,1
17,2,0,0.947267,-0.218441,-0.234456,0.844242,1
18,2,0,0.819841,-0.203284,-0.535291,0.768367,1
19,2,0,-0.826738,-0.00485178,0.562566,0.908405,1
0,3,0,-0.815414,0.50944,0.274903,0.816734,1
1,3,0,0.749841,-0.0508467,-0.659661,0.803507,1
2,3,0,-0.928483,0.147667,0.340753,0.758214,1
3,3,0,-0.999907,0.000691704,0.0136195,0.831663,1
4,3,0,-0.977638,-0.0579053,0.202167,0.640527,1
5,3,0,-0.896565,-0.430939,0.102291,0.785296,1
6,3,0,0.845701,0.533528,-0.0117023,0.567424,1
7,3,0,0.73895,-0.102348,0.665941,0.757883,1
8,3,0,-0.835372,0.32203,-0.445477,0.77224,1
9,3,0,-0.784805,0.545599,-0.293944,0.875397,1
10,3,0,-0.825429,0.522058,-0.21476,0.838875,1
11,3,0,-0.530807,0.0867673,-0.84304,0.728112,1
12,3,0,0.860962,0.278921,0.42538,0.585957,1
13,3,0,-0.675824,0.708714,0.202452,0.641382,1
14,3,0,0.663709,-0.603743,0.441571,0.647037,1
15,3,0,0.566559,-0.380344,-0.730992,0.694604,1
16,3,0,-0.962016,0.0291114,0.271437,0.778875,1
17,3,0,0.815578,-0.407995,-0.410333,0.848701,1
18,3,0,-0.692891,0.431176,0.577918,0.88722,1
19,3,0,0.75597,-0.184103,-0.628184,0.823326,1
0,4,0,0.860157,-0.467997,-0.202755,0.785795,1
1,4,0,-0.71721,0.378899,0.584846,0.738505,1
2,4,0,0.949794,-0.312225,0.0201814,0.796899,1
3,4,0,-0.954161,0.0677644,-0.291522,0.692244,1
4,4,0,-0.756644,0.254247,-0.602369,0.700006,1
5,4,0,0.72901,0.314778,0.607831,0.639116,1
6,4,0,-0.544015,-0.655132,-0.524261,0.733325,1
7,4,0,-0.980547,0.16555,-0.105456,0.707473,1
8,4,0,-0.886546,0.461854,-0.0269715,0.738375,1
9,4,0,0.939066,-0.214448,0.268638,0.83363,1
10,4,0,-0.789983,0.543998,-0.282829,0.876565,1
11,4,0,-0.66458,0.431038,-0.61036,0.790615,1
12,4,0,-0.870339,0.327407,-0.367851,0.744944,1
13,4,0,0.926496,-0.365571,0.0892357,0.812823,1
14,4,0,-0.8954,0.354404,0.269549,0.615233,1
15,4,0,-0.960919,0.086962,-0.262817,0.729588,1
16,4,0,-0.912106,0.409898,-0.00677697,0.73664,1
17,4,0,-0.871148,0.0995162,0.48083,0.856855,1
18,4,0,-0.574883,0.468376,0.67092,0.810685,1
19,4,0,-0.726598,0.195322,0.658714,0.866196,1
0,5,0,-0.889228,0.353667,0.290159,0.572126,1
1,5,0,0.847664,-0.0974026,-0.521515,0.884212,1
2,5,0,0.863947,-0.222033,-0.451992,0.680316,1
3,5,0,-0.326423,0.578135,0.747802,0.519802,1
4,5,0,-0.795654,-0.511753,0.324104,0.568471,1
5,5,0,-0.979149,-0.187542,0.0780745,0.417763,1
6,5,0,-0.958073,-0.0450084,-0.282967,0.725983,1
7,5,0,-0.941183,-0.00910189,-0.337774,0.861272,1
8,5,0,-0.780604,0.259956,-0.568401,0.560342,1
9,5,0,-0.85844,0.363939,-0.361428,0.708057,1
10,5,0,-0.870513,0.468321,-0.151272,0.797455,1
11,5,0,0.823079,-0.561561,0.0847978,0.829943,1
12,5,0,0.78687,-0.58805,-0.187172,0.86433,1
13,5,0,-0.750976,0.642125,0.153981,0.668027,1
14,5,0,-0.470318,-0.370991,0.800729,0.622455,1
15,5,0,0.958088,0.0548775,-0.281167,0.656479,1
16,5,0,0.630305,-0.708263,-0.317931,0.686229,1
17,5,0,-0.72011,0.530923,0.446724,0.61201,1
18,5,0,0.966102,0.241368,0.0915836,0.69192,1
19,5,0,0.68859,-0.368081,-0.624788,0.835899,1
0,6,0,0.793666,-0.538421,0.283191,0.786015,1
1,6,0,0.875542,-0.478703,0.0653421,0.83614,1
2,6,0,-0.699482,0.669387,0.250291,0.66131,1
3,6,0,0.50317,0.149881,-0.851091,0.339929,1
