x,y,z,nx,ny,nz,S,pt
0,0,0,-0.0647093,-0.791639,0.607552,2.32267e+27,1
1,0,0,0.180611,0.418503,-0.890076,3.40714,1
2,0,0,-0.963123,0.0237419,0.268011,0.283652,1
3,0,0,-0.17083,0.962436,-0.211032,0.217651,1
4,0,0,0.0792869,-0.900723,0.427096,0.405199,1
5,0,0,0.21666,0.969201,-0.117083,0.52763,1
6,0,0,0.0986545,0.895127,0.434758,0.599294,1
7,0,0,0.909638,0.404932,0.0926804,0.594842,1
8,0,0,0.299587,0.910259,-0.285792,0.609799,1
9,0,0,0.645694,0.524015,-0.555417,0.421389,1
10,0,0,-0.613444,-0.669378,-0.41907,0.713642,1
11,0,0,-0.668294,-0.342476,-0.660374,0.699782,1
12,0,0,0.368705,0.425565,0.826409,0.455971,1
13,0,0,-0.916945,-0.178244,0.356988,0.462463,1
14,0,0,-0.272864,-0.550995,0.788638,0.681721,1
15,0,0,-0.525792,-0.295697,0.797563,0.613459,1
16,0,0,-0.746398,-0.0194309,0.665216,0.61938,1
17,0,0,0.0663658,0.188409,-0.979846,0.517624,1
18,0,0,0.499021,-0.543201,0.675212,0.480314,1
19,0,0,0.0180226,-0.900951,0.433546,0.213043,1
0,1,0,-0.038398,-0.847237,0.529826,0.622656,1
1,1,0,-0.327317,-0.264933,0.907014,0.595963,1
2,1,0,0.867686,0.26474,-0.420753,0.797845,1
3,1,0,0.708214,0.160416,-0.687532,0.428791,1
4,1,0,0.746504,0.652084,0.132358,0.467697,1
5,1,0,0.711187,0.603431,0.360672,0.51211,1
6,1,0,-0.653853,0.457619,0.602546,0.413559,1
7,1,0,0.54507,0.699357,-0.462383,0.338611,1
8,1,0,0.371272,0.911214,-0.178457,0.391823,1
9,1,0,-0.679335,-0.219157,0.700339,0.501976,1
10,1,0,-0.649778,-0.294544,-0.700737,0.356368,1
11,1,0,0.499178,-0.129617,0.85675,0.587951,1
12,1,0,0.0943026,0.355971,0.929727,0.772045,1
13,1,0,-0.048194,-0.54306,0.83831,0.517634,1
14,1,0,-0.468408,-0.743285,0.477621,0.781457,1
15,1,0,0.203918,0.726973,-0.655689,0.709899,1
16,1,0,-0.524454,-0.79458,0.305927,0.704073,1
17,1,0,0.416886,0.0785624,-0.905557,0.739652,1
18,1,0,0.288984,0.29624,-0.910346,0.66883,1
19,1,0,-0.706564,-0.0979636,0.700835,0.575438,1
0,2,0,0.238644,-0.614807,0.751706,0.264505,1
1,2,0,-0.307824,0.453336,-0.836499,0.661971,1
2,2,0,-0.422826,-0.572562,0.702418,0.490869,1
3,2,0,0.57936,0.201384,-0.789801,0.638075,1
4,2,0,0.326839,0.444771,-0.83388,0.310151,1
5,2,0,-0.0149839,-0.564938,-0.824997,0.343296,1
6,2,0,-0.643104,-0.359989,0.675889,0.452228,1
7,2,0,0.370426,0.129848,-0.919742,0.586807,1
8,2,0,-0.314117,-0.171237,-0.933814,0.645828,1
9,2,0,0.529853,0.0406385,-0.847115,0.728552,1
10,2,0,-0.289307,-0.107141,0.951222,0.698814,1
11,2,0,-0.0480765,0.49384,-0.868223,0.719849,1
12,2,0,-0.147243,-0.100244,-0.984007,0.773219,1
13,2,0,-0.00154513,-0.468567,0.883427,0.720849,1
14,2,0,-0.55366,-0.658186,0.510148,0.513627,1
15,2,0,0.0988822,-0.72558,0.680997,0.573835,1
16,2,0,0.575235,0.534092,-0.619556,0.603622,1
17,2,0,0.14538,0.528296,-0.836521,0.739678,1
18,2,0,0.198198,-0.450309,0.870597,0.514579,1
19,2,0,-0.766153,-0.0990973,0.634972,0.361782,1
0,3,0,-0.97213,0.180557,0.149541,0.202905,1
1,3,0,-0.51386,-0.651246,0.558414,0.511193,1
2,3,0,0.763697,0.492548,-0.41733,0.737206,1
3,3,0,0.322834,0.867903,-0.37752,0.435231,1
4,3,0,-0.411469,-0.519796,-0.748669,0.480108,1
5,3,0,0.829267,0.549545,0.101567,0.37152,1
6,3,0,0.874959,0.454542,-0.166846,0.526286,1
7,3,0,0.662805,-0.0939227,-0.742878,0.560819,1
8,3,0,0.0507022,-0.0589218,-0.996974,0.674672,1
9,3,0,-0.0703025,-0.463875,-0.883107,0.74525,1
10,3,0,-0.359811,0.349686,0.865018,0.837512,1
11,3,0,0.318098,0.423361,-0.84828,0.791131,1
12,3,0,-0.167454,-0.351183,0.921211,0.6811,1
13,3,0,-0.365851,-0.479614,0.797573,0.821233,1
14,3,0,0.376029,0.363088,-0.852508,0.675364,1
15,3,0,0.630186,0.775382,0.0406029,0.607344,1
16,3,0,-0.717078,-0.656359,-0.234505,0.728523,1
17,3,0,0.28695,0.821355,-0.492987,0.536557,1
18,3,0,0.411915,-0.476057,0.776978,0.367073,1
19,3,0,0.386455,0.880055,0.275963,0.245345,1
0,4,0,-0.0803996,-0.870621,-0.485339,0.264794,1
1,4,0,0.387014,0.845059,-0.368911,0.498305,1
2,4,0,-0.693564,-0.698759,0.175226,0.617688,1
3,4,0,-0.0771711,0.574788,-0.814656,0.373659,1
4,4,0,-0.0818036,0.746487,0.660353,0.219179,1
5,4,0,0.968931,0.0491461,-0.2424,0.474318,1
6,4,0,-0.775655,-0.587004,0.231918,0.456669,1
7,4,0,-0.51884,-0.675618,0.523781,0.481555,1
8,4,0,0.123305,0.0214734,0.992137,0.746307,1
9,4,0,-0.377791,-0.366932,0.850079,0.79605,1
10,4,0,0.0888987,0.059057,0.994288,0.8825,1
11,4,0,0.515549,-0.184519,-0.836757,0.7374,1
12,4,0,-0.0679184,0.53585,-0.841577,0.707128,1
13,4,0,-0.559779,-0.253164,0.789022,0.71423,1
14,4,0,-0.636045,-0.333916,0.695663,0.682377,1
15,4,0,-0.568502,-0.777747,0.268169,0.690853,1
16,4,0,0.711174,0.68543,-0.156259,0.851062,1
17,4,0,-0.580041,-0.67752,0.452238,0.6487,1
18,4,0,-0.184548,-0.974855,0.124902,0.611695,1
19,4,0,0.548283,0.569192,-0.612704,0.470528,1
0,5,0,-0.378005,-0.326415,0.866352,0.357069,1
1,5,0,0.615046,0.767236,-0.181845,0.559018,1
2,5,0,-0.081699,0.786364,-0.612337,0.580746,1
3,5,0,-0.027874,0.764458,-0.644071,0.600788,1
