x,y,z,nx,ny,nz,S,pt
0,0,0,0.281101,-0.411465,-0.866994,2.32267e+27,1
1,0,0,-0.579897,0.284391,0.763441,0.648732,1
2,0,0,-0.813388,0.412265,0.410412,0.736413,1
3,0,0,0.537682,-0.601312,-0.591035,0.65928,1
4,0,0,0.228772,-0.646211,0.728062,0.464874,1
5,0,0,-0.519246,0.0312688,-0.854053,0.388485,1
6,0,0,0.87317,-0.47926,0.0887908,0.501162,1
7,0,0,-0.238939,0.956115,-0.169565,0.360346,1
8,0,0,0.0511554,-0.941692,0.332565,0.336285,1
9,0,0,-0.0864954,0.57829,0.811233,0.31177,1
10,0,0,-0.216272,0.969537,0.114997,0.582361,1
11,0,0,0.22715,0.462257,0.857159,0.737292,1
12,0,0,0.636606,0.716442,-0.285383,0.509758,1
13,0,0,0.863509,-0.194122,-0.465477,0.331162,1
14,0,0,0.0427443,-0.00432214,0.999077,0.336244,1
15,0,0,-0.268066,-0.0974802,0.958456,0.264224,1
16,0,0,0.204479,0.856413,-0.474073,0.107626,1
17,0,0,0.440715,-0.895914,0.0557572,0.58569,1
18,0,0,-0.740995,0.232802,0.629864,0.705328,1
19,0,0,0.931034,-0.306241,-0.198473,0.676687,1
0,1,0,-0.599579,0.753309,0.270242,0.86497,1
1,1,0,0.734139,-0.650466,-0.194765,0.675317,1
2,1,0,-0.434883,0.900017,0.0290841,0.703411,1
3,1,0,-0.591504,0.721568,-0.35981,0.218147,1
4,1,0,-0.196629,0.482098,-0.853767,0.780138,1
5,1,0,-0.0774472,0.440967,-0.894176,0.499515,1
6,1,0,-0.413364,0.731774,-0.541884,0.576292,1
7,1,0,0.590985,-0.755585,0.282541,0.410881,1
8,1,0,-0.399687,0.821578,-0.406521,0.519322,1
9,1,0,0.706443,-0.562423,-0.429672,0.688031,1
10,1,0,-0.259556,-0.599489,-0.757128,0.704879,1
11,1,0,-0.650075,-0.519819,-0.554248,0.7923,1
12,1,0,-0.471054,-0.805542,-0.359458,0.484794,1
13,1,0,0.910043,0.332488,0.247533,0.442523,1
14,1,0,0.771549,0.558572,0.304483,0.550002,1
15,1,0,-0.52731,-0.668648,-0.524265,0.569695,1
16,1,0,0.998669,0.0515556,-0.00179796,0.386508,1
