x,y,z,nx,ny,nz,S,pt
0,0,0,-0.683343,0.203006,0.701307,2.32267e+27,1
1,0,0,-0.719493,-0.608739,-0.334315,3.45322,1
2,0,0,-0.52451,-0.491375,0.695299,0.505208,1
3,0,0,0.793524,-0.500745,-0.345794,0.607503,1
4,0,0,0.912066,-0.0831422,-0.401525,0.639299,1
5,0,0,-0.887093,0.0987404,0.450906,0.695636,1
6,0,0,-0.890171,0.409565,-0.199629,0.633358,1
7,0,0,-0.959002,-0.262867,-0.10591,0.768234,1
8,0,0,0.728866,0.424085,0.537501,0.445194,1
9,0,0,0.89254,-0.0119848,-0.450809,0.720897,1
10,0,0,-0.858352,-0.0487269,0.510743,0.783768,1
11,0,0,-0.566414,0.605277,0.559298,0.368287,1
12,0,0,0.399254,0.914989,0.0582292,0.338836,1
13,0,0,0.236865,-0.319103,-0.917643,0.403886,1
14,0,0,-0.914457,-0.338318,0.222055,0.614518,1
15,0,0,-0.58399,-0.778624,-0.229566,0.582726,1
16,0,0,-0.65389,-0.499477,0.568288,0.700226,1
17,0,0,0.768381,0.271332,-0.579629,0.791913,1
18,0,0,0.498206,-0.547625,-0.672233,0.709674,1
19,0,0,0.582061,-0.437729,-0.685272,0.695272,1
0,1,0,-0.34009,0.415971,0.84339,0.696009,1
1,1,0,0.522466,0.462654,0.716227,0.351346,1
2,1,0,0.836314,0.151834,0.526806,0.534575,1
3,1,0,-0.99469,0.0564895,-0.0860271,0.686987,1
4,1,0,-0.88439,0.336972,0.32296,0.793508,1
5,1,0,-0.669901,0.176926,0.721061,0.827815,1
6,1,0,-0.956726,-0.144304,0.252688,0.707349,1
7,1,0,-0.906166,-0.413436,0.0890743,0.830975,1
8,1,0,0.953934,-0.0173317,0.299515,0.541405,1
9,1,0,0.942104,-0.256479,-0.216005,0.706353,1
10,1,0,-0.918281,0.395544,-0.0174777,0.759061,1
11,1,0,-0.944168,0.303053,0.129253,0.503487,1
12,1,0,0.634531,0.716379,-0.290122,0.417384,1
13,1,0,-0.491342,0.409401,-0.768749,0.397954,1
14,1,0,-0.864465,-0.0382149,0.501238,0.444493,1
15,1,0,-0.842041,0.13363,0.522599,0.722502,1
16,1,0,0.65886,0.207832,-0.722987,0.87084,1
17,1,0,-0.942618,0.157062,0.294622,0.608052,1
18,1,0,-0.279424,-0.423786,-0.861585,0.77516,1
19,1,0,0.472444,-0.478382,-0.740234,0.775739,1
0,2,0,0.80967,0.0925447,-0.579543,0.875133,1
1,2,0,0.849432,-0.237615,-0.471173,0.709045,1
2,2,0,-0.963305,-0.125612,0.237203,0.762181,1
3,2,0,0.901525,-0.332508,-0.276933,0.896694,1
4,2,0,0.783949,0.203913,-0.586382,0.653065,1
5,2,0,-0.848891,0.395672,0.350467,0.890871,1
6,2,0,0.892834,0.0123433,-0.450216,0.723517,1
7,2,0,0.784796,0.511698,0.349656,0.784476,1
8,2,0,-0.709443,-0.362211,0.604561,0.588076,1
9,2,0,0.897932,-0.287546,-0.333221,0.855755,1
10,2,0,0.984144,0.0645936,-0.165189,0.882915,1
11,2,0,0.982829,-0.179029,-0.0446835,0.686742,1
12,2,0,-0.500278,-0.635486,0.588115,0.599333,1
13,2,0,-0.778241,-0.256808,0.573053,0.535932,1
14,2,0,-0.274604,0.0850828,0.957786,0.832423,1
15,2,0,-0.817428,0.151448,0.555766,0.688733,1
16,2,0,-0.880234,-0.0254723,0.473856,0.746606,1
17,2,0,-0.630201,0.620192,0.467128,0.946907,1
18,2,0,-0.813126,0.392209,0.430114,0.791933,1
19,2,0,-0.843798,0.317726,0.432499,0.579367,1
0,3,0,-0.863244,0.0554792,0.501729,0.8908,1
1,3,0,0.872656,0.0118004,-0.488193,0.952258,1
2,3,0,0.950593,-0.180917,-0.252272,0.781074,1
3,3,0,0.982259,-0.0762336,-0.171336,0.855513,1
4,3,0,-0.645962,0.193866,0.738342,0.746437,1
5,3,0,-0.982024,0.136415,0.130457,0.740908,1
6,3,0,0.853767,-0.430271,-0.293168,0.921134,1
7,3,0,0.932603,0.0942065,-0.348393,0.736265,1
8,3,0,0.700183,-0.133147,-0.701438,0.644641,1
9,3,0,0.733866,0.236452,-0.636813,0.826948,1
10,3,0,-0.862113,-0.308295,0.402138,0.843905,1
11,3,0,-0.965676,0.0218012,0.258832,0.841115,1
12,3,0,-0.952226,0.186228,-0.242044,0.638302,1
13,3,0,-0.982724,0.090686,0.161336,0.652542,1
14,3,0,0.791378,-0.295215,-0.535322,0.620624,1
15,3,0,-0.931502,-0.0437666,0.361095,0.69083,1
16,3,0,-0.838142,-0.544466,0.0327681,0.682413,1
17,3,0,0.828111,-0.435608,-0.352814,0.62911,1
18,3,0,-0.856736,0.12579,0.50018,0.855012,1
19,3,0,-0.475186,0.0934481,0.874909,0.704514,1
0,4,0,-0.938359,0.0235354,0.34486,0.779344,1
1,4,0,-0.728222,0.0928685,0.67902,0.870345,1
2,4,0,-0.835962,-0.0789156,0.543084,0.726829,1
3,4,0,-0.602817,0.636202,0.481517,0.779783,1
4,4,0,0.650174,-0.358115,-0.670096,0.744236,1
5,4,0,-0.984408,0.0922714,0.149756,0.809838,1
6,4,0,-0.825235,0.458448,0.329868,0.946161,1
7,4,0,0.790512,-0.375823,-0.483578,0.83682,1
8,4,0,0.727257,-0.685933,0.0243607,0.767745,1
9,4,0,-0.723237,0.564017,0.398515,0.854199,1
10,4,0,0.909604,-0.385155,-0.155809,0.729872,1
11,4,0,-0.972256,0.0377854,-0.230848,0.815538,1
12,4,0,0.886281,0.201888,0.41683,0.819387,1
13,4,0,-0.64715,0.434181,-0.626644,0.731016,1
14,4,0,0.863205,-0.376619,0.336206,0.569207,1
15,4,0,-0.997389,0.00725369,0.0718563,0.692919,1
16,4,0,-0.519022,0.714365,0.469361,0.637004,1
17,4,0,-0.435696,0.162693,0.885268,0.820421,1
18,4,0,-0.992635,-0.00648115,0.12097,0.778453,1
19,4,0,-0.449587,0.167217,0.877445,0.643758,1
0,5,0,0.744608,-0.653269,-0.137109,0.892582,1
1,5,0,-0.663772,0.614373,0.426559,0.925155,1
2,5,0,-0.353723,0.664799,0.657968,0.831943,1
3,5,0,-0.474784,0.255374,0.842238,0.856675,1
4,5,0,0.268542,-0.551485,-0.789778,0.729652,1
5,5,0,0.498162,-0.84923,-0.17505,0.767083,1
6,5,0,0.788651,-0.613604,0.0389838,0.901735,1
7,5,0,0.934999,-0.271993,-0.227591,0.737537,1
8,5,0,-0.593435,-0.174875,0.785655,0.767367,1
9,5,0,-0.765517,0.552445,0.329832,0.728065,1
10,5,0,-0.606712,0.794793,0.0143185,0.887497,1
11,5,0,0.888225,-0.393988,-0.236283,0.796941,1
12,5,0,0.999892,0.0137003,0.00541814,0.794517,1
13,5,0,-0.987881,-0.0955064,-0.122351,0.647592,1
14,5,0,0.899381,0.433513,0.0564014,0.78295,1
15,5,0,-0.857527,-0.229808,0.460256,0.787402,1
16,5,0,0.954376,-0.270788,0.125863,0.652052,1
17,5,0,0.869964,-0.358459,-0.338628,0.679308,1
18,5,0,-0.984123,-0.0506077,0.170122,0.925754,1
19,5,0,-0.841725,0.319048,0.435555,0.726177,1
0,6,0,0.940529,-0.329745,-0.0816929,0.817307,1
1,6,0,-0.618306,0.659132,0.428068,0.908755,1
2,6,0,-0.0550795,0.742209,0.667901,0.947285,1
3,6,0,-0.565962,0.423192,0.707528,0.844117,1
4,6,0,0.443498,0.132954,-0.886359,0.855023,1
5,6,0,-0.330346,0.635924,0.697476,0.647229,1
6,6,0,-0.767596,0.40184,0.499321,0.766968,1
7,6,0,-0.737298,0.626238,0.253411,0.911603,1
8,6,0,0.942046,-0.325594,-0.0808607,0.793188,1
9,6,0,-0.936787,0.245778,0.249044,0.732524,1
10,6,0,0.269222,-0.785696,-0.556958,0.655458,1
11,6,0,0.914004,-0.359998,-0.187078,0.69095,1
12,6,0,0.704614,-0.211811,-0.677241,0.675229,1
13,6,0,-0.711881,0.563037,0.419779,0.647583,1
14,6,0,-0.942159,0.163327,0.292678,0.717779,1
15,6,0,-0.924464,0.205775,0.320973,0.89726,1
16,6,0,0.88909,0.0410333,-0.45589,0.848621,1
17,6,0,0.585699,-0.668454,-0.458395,0.805148,1
18,6,0,0.935679,-0.150328,-0.319228,0.727446,1
19,6,0,0.688305,-0.0773205,-0.721289,0.852813,1
0,7,0,-0.760789,0.488479,0.427303,0.897886,1
1,7,0,-0.559494,0.773929,0.296647,0.886736,1
2,7,0,0.0375488,0.409456,0.911557,0.694489,1
3,7,0,0.665737,-0.273478,-0.694265,0.789707,1
4,7,0,0.531613,0.403897,-0.744483,0.730698,1
5,7,0,0.500735,-0.83965,-0.210361,0.771777,1
6,7,0,0.543819,-0.751476,-0.373557,0.619915,1
7,7,0,-0.88648,0.455483,-0.0817801,0.689163,1
8,7,0,0.814077,-0.0830195,-0.574793,0.821685,1
9,7,0,0.487039,-0.463123,-0.74048,0.586227,1
10,7,0,0.66248,0.435373,-0.609566,0.635389,1
11,7,0,-0.694542,-0.303385,0.652357,0.659844,1
12,7,0,0.82637,-0.562806,-0.0190144,0.70225,1
13,7,0,-0.850388,0.509889,0.129821,0.8836,1
14,7,0,-0.820028,0.525349,0.227074,0.742922,1
15,7,0,0.972938,0.134122,-0.188157,0.823629,1
16,7,0,0.890023,-0.423806,-0.168073,0.713104,1
17,7,0,-0.761915,0.537625,0.361172,0.865012,1
18,7,0,0.578176,-0.464037,-0.671105,0.807567,1
19,7,0,0.961345,-0.209988,-0.178103,0.850645,1
0,8,0,-0.611417,0.388518,0.689364,0.674901,1
1,8,0,-0.0834796,0.846246,0.526213,0.742014,1
2,8,0,-0.543956,-0.0942636,0.833802,0.735627,1
3,8,0,0.314583,-0.609102,-0.728033,0.81838,1
4,8,0,0.703499,-0.0495447,-0.708967,0.743635,1
5,8,0,0.688514,-0.379913,-0.61775,0.736114,1
6,8,0,0.797032,0.28224,-0.53393,0.759391,1
7,8,0,0.94565,0.176143,-0.273348,0.79538,1
8,8,0,0.978227,-0.20512,0.0315856,0.798952,1
9,8,0,0.773866,-0.558717,0.298273,0.769798,1
10,8,0,-0.936226,0.261704,0.234504,0.561944,1
11,8,0,0.769755,-0.535561,-0.347349,0.709973,1
12,8,0,-0.406673,0.834314,0.372207,0.717528,1
13,8,0,-0.981153,-0.086351,-0.172867,0.710705,1
14,8,0,-0.992008,-0.121084,0.035494,0.801535,1
15,8,0,-0.71442,0.00927069,0.699656,0.753601,1
16,8,0,-0.450126,0.375222,0.810306,0.765937,1
17,8,0,0.208789,-0.48592,-0.848698,0.822819,1
18,8,0,-0.936656,0.308372,-0.166079,0.67329,1
19,8,0,-0.961011,-0.0402018,0.273571,0.815398,1
0,9,0,0.231298,-0.0255322,-0.972548,0.371106,1
1,9,0,0.0616101,0.2883,-0.955556,0.415098,1
2,9,0,0.390439,0.401574,-0.82843,0.666283,1
3,9,0,-0.692425,0.318223,0.647519,0.723049,1
4,9,0,0.676599,0.242428,-0.6953,0.68185,1
5,9,0,-0.98527,0.0426829,0.165593,0.840689,1
6,9,0,-0.781942,-0.180422,0.596669,0.755159,1
7,9,0,-0.954054,0.261136,0.146933,0.786712,1
8,9,0,0.991913,0.119475,-0.0428334,0.801228,1
9,9,0,-0.883934,0.0724608,0.461964,0.733037,1
10,9,0,-0.995522,0.0629907,-0.0704889,0.839002,1
11,9,0,-0.97218,0.11322,-0.205056,0.798094,1
12,9,0,0.965148,0.244802,-0.0925244,0.789192,1
13,9,0,-0.970013,0.136006,0.201439,0.846044,1
14,9,0,0.989345,-0.123742,0.0767077,0.667964,1
15,9,0,0.679989,0.355747,-0.641139,0.776495,1
16,9,0,0.934418,-0.251275,-0.252437,0.743039,1
17,9,0,-0.837906,0.356618,0.413203,0.815702,1
18,9,0,-0.365452,0.683423,0.631963,0.685814,1
19,9,0,0.982509,0.175623,-0.0619047,0.330634,1
0,10,0,-0.55126,0.518351,-0.653777,0.412039,1
1,10,0,-0.920499,-0.388597,-0.0409198,0.266616,1
2,10,0,-0.498206,0.0249135,0.866701,0.739779,1
3,10,0,0.727032,0.138013,-0.67259,0.83073,1
4,10,0,0.938851,0.251556,-0.235113,0.729159,1
5,10,0,-0.87181,-0.170125,0.459352,0.615954,1
6,10,0,0.465638,0.390287,-0.794265,0.570774,1
7,10,0,0.883867,-0.0898937,-0.459018,0.624245,1
8,10,0,-0.988117,-0.152044,-0.0225227,0.864962,1
9,10,0,0.912643,-0.219194,-0.345017,0.850666,1
10,10,0,-0.86948,0.296131,0.395362,0.758876,1
11,10,0,-0.958859,0.282294,0.0299828,0.782191,1
12,10,0,-0.951018,0.297001,-0.0857655,0.695849,1
13,10,0,0.759803,-0.031512,-0.64939,0.709848,1
14,10,0,0.383422,0.414345,-0.825413,0.627229,1
15,10,0,-0.681651,-0.23117,0.694199,0.7568,1
16,10,0,0.0662453,-0.215174,-0.974326,0.677998,1
17,10,0,0.95535,-0.295094,-0.0150105,0.610159,1
18,10,0,0.469224,-0.565565,-0.678207,0.532788,1
19,10,0,-0.80473,0.00643408,-0.593606,0.403631,1
0,11,0,0.954823,-0.280694,0.0975917,0.653389,1
1,11,0,0.957595,0.0863829,-0.274863,0.6779,1
2,11,0,-0.498195,-0.462438,0.733453,0.757233,1
3,11,0,-0.619737,0.263404,0.739286,0.627947,1
4,11,0,-0.474076,-0.721668,-0.504428,0.266766,1
5,11,0,0.877665,-0.382024,0.289418,0.449302,1
6,11,0,-0.435711,-0.130583,0.890564,0.62254,1
7,11,0,0.492918,0.188234,-0.84947,0.833907,1
8,11,0,0.834256,0.215983,-0.507316,0.752219,1
9,11,0,-0.971966,0.224731,-0.0691245,0.796993,1
10,11,0,-0.778876,-0.609009,0.14987,0.643772,1
11,11,0,0.60625,0.199186,-0.769926,0.675247,1
12,11,0,-0.985949,-0.166786,-0.00929402,0.563292,1
13,11,0,-0.996105,0.0777249,-0.0416448,0.572977,1
14,11,0,0.645015,-0.573606,-0.504908,0.633444,1
15,11,0,-0.660885,-0.0352606,0.749659,0.695134,1
16,11,0,0.921143,0.103005,-0.375348,0.745573,1
17,11,0,-0.973237,0.00837993,0.22965,0.401559,1
18,11,0,0.909827,0.412322,0.0469653,0.604257,1
19,11,0,-0.977731,-0.197838,-0.070011,0.688942,1
0,12,0,-0.812252,0.0404665,0.581901,0.715234,1
1,12,0,-0.971099,-0.167498,0.170035,0.871041,1
2,12,0,-0.746149,-0.380021,0.546668,0.727588,1
3,12,0,-0.869931,-0.306154,0.38664,0.657194,1
4,12,0,-0.436511,-0.626405,0.645814,0.526068,1
5,12,0,-0.974023,0.159005,0.161234,0.540041,1
6,12,0,0.759305,0.289748,-0.582668,0.726657,1
7,12,0,-0.658379,0.169926,0.733255,0.54666,1
8,12,0,-0.801171,0.0400196,0.597096,0.887767,1
9,12,0,0.942359,0.0911863,-0.321939,0.839541,1
10,12,0,0.83479,-0.0554273,-0.547772,0.808725,1
11,12,0,-0.69173,0.103873,0.714647,0.723313,1
12,12,0,-0.496038,-0.615133,0.612827,0.51495,1
13,12,0,-0.216264,0.975773,-0.0331155,0.541817,1
14,12,0,-0.693774,0.705553,0.144477,0.546403,1
15,12,0,-0.85902,-0.11797,-0.498164,0.444022,1
16,12,0,0.715992,-0.539384,-0.443193,0.679461,1
17,12,0,0.566128,0.52877,-0.632378,0.626577,1
18,12,0,-0.798051,-0.223766,0.559503,0.688691,1
19,12,0,0.767648,0.595677,-0.236403,0.80712,1
0,13,0,-0.809385,-0.571875,0.133619,0.795197,1
1,13,0,-0.860399,-0.509465,0.0125865,0.701395,1
2,13,0,0.438172,0.615276,-0.655318,0.665025,1
3,13,0,-0.373327,-0.836568,0.400976,0.736724,1
4,13,0,0.719848,0.12725,-0.682368,0.732907,1
5,13,0,-0.410065,0.274914,0.869637,0.790791,1
6,13,0,-0.717612,-0.0578311,0.694038,0.674906,1
7,13,0,0.119333,-0.217985,-0.968629,0.66956,1
8,13,0,0.510806,-0.0229794,-0.859389,0.642841,1
9,13,0,0.672372,0.313262,-0.670658,0.778605,1
10,13,0,0.660749,0.176274,-0.729615,0.785256,1
11,13,0,0.231925,0.241335,-0.942321,0.796014,1
12,13,0,0.881212,0.0469475,-0.470384,0.669035,1
13,13,0,-0.82567,0.244771,0.508288,0.645963,1
14,13,0,0.661531,-0.383323,-0.644547,0.581077,1
15,13,0,-0.712442,-0.459706,-0.530186,0.454563,1
16,13,0,0.90653,-0.351731,-0.233429,0.680803,1
17,13,0,0.938599,-0.00308507,-0.344996,0.691729,1
18,13,0,-0.917662,0.247442,0.310915,0.754844,1
19,13,0,0.938622,0.300956,0.168566,0.624501,1
0,14,0,0.777824,0.111782,-0.618462,0.521961,1
1,14,0,0.480014,-0.0464992,-0.876028,0.73461,1
2,14,0,-0.730359,-0.000771694,0.683063,0.832334,1
3,14,0,-0.811627,-0.377977,0.445416,0.619391,1
4,14,0,-0.665827,-0.18275,0.723379,0.764779,1
5,14,0,0.209769,0.0480221,-0.976571,0.80677,1
6,14,0,-0.394235,-0.197491,0.897539,0.773557,1
7,14,0,-0.141227,-0.3348,-0.931646,0.772736,1
8,14,0,0.462971,-0.475914,-0.747773,0.588597,1
9,14,0,0.425852,-0.446692,-0.786839,0.897071,1
10,14,0,0.218761,-0.222159,-0.950152,0.879173,1
11,14,0,-0.341587,0.0140372,0.939746,0.745783,1
12,14,0,0.797309,-0.539792,-0.270043,0.783563,1
13,14,0,0.378096,-0.499109,-0.779701,0.816231,1
14,14,0,0.480968,-0.45005,-0.752412,0.698031,1
15,14,0,0.364782,-0.0606846,-0.929113,0.739569,1
16,14,0,0.515678,-0.271834,-0.812517,0.807582,1
17,14,0,-0.165607,0.196976,0.96632,0.714777,1
18,14,0,0.892768,0.272481,-0.358776,0.511909,1
19,14,0,-0.111223,-0.131974,-0.984994,0.543691,1
0,15,0,-0.697439,0.324726,0.638852,0.619439,1
1,15,0,-0.351278,-0.175782,0.919622,0.850359,1
2,15,0,-0.697775,-0.265408,0.665334,0.624926,1
3,15,0,-0.199648,-0.945162,0.258475,0.362627,1
4,15,0,0.42124,0.563353,-0.710768,0.511324,1
5,15,0,-0.646413,0.688049,0.329755,0.704681,1
6,15,0,-0.669023,0.104808,0.735815,0.648406,1
7,15,0,-0.304967,-0.210294,-0.928855,0.457854,1
8,15,0,0.969188,0.176618,0.171699,0.453612,1
9,15,0,0.130013,-0.354177,-0.926097,0.682053,1
10,15,0,-0.585079,0.06017,0.808741,0.765436,1
11,15,0,0.761729,-0.259137,-0.593815,0.834849,1
