x,y,z,nx,ny,nz,S,pt
0,0,0,0.367838,-0.132573,0.920391,0.761334,1
1,0,0,0.308164,0.176157,-0.934882,0.736392,1
2,0,0,-0.186672,0.585393,-0.788967,0.610904,1
3,0,0,-0.332833,0.844021,-0.420536,0.841327,1
4,0,0,-0.123339,0.88913,-0.440721,0.953802,1
5,0,0,-0.225473,0.892035,-0.391708,0.880114,1
6,0,0,-0.405183,0.715797,-0.568736,0.740048,1
7,0,0,0.083763,0.795952,-0.599536,0.618276,1
8,0,0,0.109861,0.848134,-0.518266,0.790403,1
9,0,0,-0.132594,-0.719985,0.681205,0.841519,1
10,0,0,0.283462,-0.824664,0.489468,0.828555,1
11,0,0,0.584226,-0.703985,0.403837,0.786358,1
12,0,0,-0.0427345,-0.670839,0.740371,0.781676,1
13,0,0,-0.0436936,-0.902141,0.429223,0.880573,1
14,0,0,0.363971,-0.733009,0.57465,0.834459,1
15,0,0,-0.0183778,0.468564,-0.883238,0.891845,1
16,0,0,0.0282752,-0.442425,0.896359,0.610344,1
17,0,0,0.460787,0.273986,0.84416,0.731736,1
18,0,0,-0.00490037,-0.768175,0.640221,0.756314,1
19,0,0,-0.0481899,0.401478,-0.9146,0.70713,1
0,1,0,0.0732763,-0.409239,0.90948,0.78888,1
1,1,0,0.239062,0.00606605,0.970985,0.905726,1
2,1,0,0.0300791,0.277501,-0.960254,0.734906,1
3,1,0,-0.290869,-0.511944,0.808275,0.793626,1
4,1,0,-0.0465007,0.754643,-0.654486,0.856768,1
5,1,0,0.150849,0.557247,-0.81653,0.910141,1
6,1,0,0.420359,0.779718,-0.464046,0.723179,1
7,1,0,0.749255,0.226702,-0.622272,0.768729,1
8,1,0,0.261434,0.920157,-0.291485,0.702345,1
9,1,0,0.308173,0.84638,-0.434361,0.760702,1
10,1,0,-0.257476,0.819184,-0.512487,0.801871,1
11,1,0,-0.703197,0.686995,-0.183171,0.558342,1
12,1,0,0.112704,0.792106,-0.599888,0.712209,1
13,1,0,0.183731,-0.804489,0.564836,0.89883,1
14,1,0,0.298733,0.818895,-0.49007,0.872461,1
15,1,0,-0.163222,-0.650443,0.74181,0.790422,1
16,1,0,0.23036,0.525133,-0.81925,0.822695,1
17,1,0,0.15788,0.138673,-0.977673,0.810924,1
18,1,0,-0.187465,0.477448,-0.858429,0.894399,1
19,1,0,-0.282012,-0.335288,0.898916,0.808111,1
0,2,0,-0.268238,0.592359,-0.75971,0.771017,1
1,2,0,0.0353589,0.593458,-0.804088,0.775928,1
2,2,0,-0.0642814,-0.855211,0.514278,0.790758,1
3,2,0,0.56712,0.650297,-0.505459,0.850354,1
4,2,0,0.347825,0.791941,-0.501845,0.834321,1
5,2,0,-0.0670807,-0.684971,0.725476,0.85159,1
6,2,0,-0.216595,-0.704944,0.675381,0.82896,1
7,2,0,-0.24876,-0.474645,0.844293,0.737066,1
8,2,0,-0.374457,0.881609,-0.287312,0.672329,1
9,2,0,-0.737122,0.609564,-0.291691,0.776809,1
10,2,0,0.0898193,-0.995254,0.0374494,0.709739,1
11,2,0,0.214473,-0.444695,0.869625,0.487743,1
12,2,0,-0.28277,0.613937,-0.736968,0.868618,1
13,2,0,-0.186918,0.615246,-0.765855,0.80485,1
14,2,0,0.0741684,0.977197,-0.198959,0.807278,1
15,2,0,0.102139,0.410755,-0.906007,0.669076,1
16,2,0,-0.0427732,-0.215338,-0.975602,0.808443,1
17,2,0,-0.234138,-0.288577,0.928387,0.840534,1
18,2,0,-0.137773,0.36068,-0.922458,0.795711,1
19,2,0,0.385179,0.819508,-0.424316,0.67584,1
0,3,0,-0.156126,-0.625452,0.764483,0.88588,1
1,3,0,0.467775,0.630589,-0.619309,0.915928,1
2,3,0,-0.496251,-0.442756,0.746795,0.918942,1
3,3,0,0.216162,0.737812,-0.639458,0.851579,1
4,3,0,-0.462621,-0.751573,0.470234,0.830184,1
5,3,0,0.146032,0.288142,-0.946387,0.737083,1
6,3,0,-0.0894913,0.575153,-0.813136,0.753812,1
7,3,0,0.0492481,0.6178,-0.784791,0.81319,1
8,3,0,0.163473,-0.935715,0.312591,0.653447,1
9,3,0,-0.178933,-0.951698,0.249507,0.770083,1
10,3,0,0.0592736,0.884158,-0.463412,0.818853,1
11,3,0,-0.0288433,0.543624,-0.838833,0.762335,1
12,3,0,-0.438115,0.438074,-0.78495,0.825348,1
13,3,0,-0.659645,0.458986,-0.595147,0.816029,1
14,3,0,-0.377858,-0.400808,0.834611,0.721737,1
15,3,0,0.321265,0.830079,-0.455805,0.755936,1
16,3,0,-0.00826401,-0.316228,0.948647,0.482505,1
17,3,0,0.238808,-0.496674,0.834438,0.948389,1
18,3,0,-0.11542,0.415703,-0.902147,0.868448,1
19,3,0,0.0637544,0.558282,-0.827198,0.697771,1
0,4,0,0.0230922,-0.604829,0.79602,0.864942,1
1,4,0,-0.524641,-0.243775,0.815675,0.803455,1
2,4,0,0.48686,0.684463,-0.542659,0.705891,1
3,4,0,0.442894,0.398397,-0.803197,0.738231,1
4,4,0,0.398527,0.563793,-0.723404,0.748814,1
5,4,0,0.0662189,0.230925,-0.970716,0.741633,1
6,4,0,0.0945008,0.313316,0.944935,0.772029,1
7,4,0,0.00551297,-0.184481,0.982821,0.812341,1
8,4,0,-0.160708,0.186138,-0.969291,0.786029,1
9,4,0,0.0583715,-0.721272,0.690188,0.804589,1
10,4,0,0.13614,-0.697101,0.703929,0.940849,1
11,4,0,0.168206,-0.783572,0.598098,0.774575,1
12,4,0,-0.160082,-0.0965974,0.982366,0.830947,1
13,4,0,0.22841,-0.423843,0.876462,0.766954,1
14,4,0,0.11772,0.695414,-0.708902,0.71002,1
15,4,0,-0.121639,0.710737,-0.692861,0.83881,1
16,4,0,-0.299921,-0.723505,0.621761,0.713311,1
17,4,0,-0.188111,-0.355195,0.91567,0.859351,1
